Gene;OverallAverageExpression;case_avg;control_avg
KDM5C-IT1;5,16191919598076e-03;5,61790252190364e-03;4,77920639779469e-03
IQSEC2;1,30031292305120e-02;1,38381888899597e-02;1,23022526836060e-02
SMC1A;1,61611854985124e-01;1,54279867864723e-01;1,67765688135566e-01
HSD17B10;1,45599289822907e-01;1,35536643276548e-01;1,54045001317116e-01
HUWE1;1,31736589357682e-01;1,47485540479198e-01;1,18518287701558e-01
PHF8;3,73397613775338e-02;4,12618698481262e-02;3,40478841920431e-02
FAM120C;1,34420778989816e-02;1,38144668563721e-02;1,31295269529397e-02
TSR2;9,56853849815456e-02;1,04229807442275e-01;8,85139389155929e-02
GNL3L;1,03483617941944e-01;1,18212386145647e-01;9,11215692164461e-02
MAGED2;5,87051158562540e-02;6,58672105046009e-02;5,26938756904109e-02
APEX2;2,12153309089063e-02;2,46963628863610e-02;1,82936550209328e-02
ALAS2;2,88779507800364e-02;4,84884238565096e-02;1,24186229972504e-02
PAGE2B;8,15723187583130e-04;1,24464348151458e-03;4,55724747822072e-04
FAM104B;3,31244683363763e-02;3,37760156182945e-02;3,25776161397334e-02
MTRNR2L10;3,50820220138144e-03;5,50261645619925e-03;1,83426410581913e-03
MAGEH1;1,86780867756771e-02;1,95580578334610e-02;1,79395155019015e-02
USP51;1,01946921658961e-02;1,11126532325374e-02;9,42423537840472e-03
RRAGB;3,64721386133410e-02;3,97907465206872e-02;3,36867873820600e-02
AL050309.1;2,09781464625712e-02;2,08529240072129e-02;2,10832473150836e-02
KLF8;7,25488610284384e-03;6,92343324001510e-03;7,53307884671936e-03
UBQLN2;6,93823227658803e-02;8,97530727288751e-02;5,22848846003342e-02
NBDY;1,58057796440515e-01;1,64981934691618e-01;1,52246276206209e-01
SPIN3;5,64384741736274e-03;4,76486377800707e-03;6,38158993787430e-03
SPIN2B;1,57380884332181e-02;1,40035443968868e-02;1,71939140390728e-02
AL022157.1;2,04231383171934e-03;2,31626278102826e-03;1,81238487820342e-03
SPIN2A;3,49689798113552e-03;2,84065684322690e-03;4,04768979279992e-03
Z83745.1;2,94236482452497e-03;3,81439292440400e-03;2,21046017970901e-03
ZXDB;1,28910729748906e-02;1,66682379283723e-02;9,72084878822412e-03
ZXDA;6,53143398945542e-03;8,06482362878417e-03;5,24443991266700e-03
LINC01278;2,96696628539261e-02;3,22921552628680e-02;2,74685705091205e-02
SPIN4;2,00218617155645e-02;2,76020125261406e-02;1,36597415184794e-02
ARHGEF9;3,66418232003396e-02;2,67235115961347e-02;4,49663924806835e-02
AMER1;5,07781335070598e-03;5,58378973437954e-03;4,65314072211841e-03
ZC4H2;5,55274998057997e-03;7,10616866940493e-03;4,24894525931856e-03
ZC3H12B;1,58087087297436e-03;1,52954452439542e-03;1,62394975189074e-03
LAS1L;6,24290231836861e-02;6,87832352228740e-02;5,70958495092687e-02
MSN;5,20843411955184e-01;5,36269821705530e-01;5,07895823510868e-01
AL034397.3;1,04337316182120e-01;1,03577683714465e-01;1,04974885695656e-01
VSIG4;4,34264873796577e-02;9,03906281064720e-02;4,00886684367501e-03
EDA2R;8,16247631568879e-04;1,33257876477079e-03;3,82884125615357e-04
AR;3,53475753174491e-03;5,76537831050193e-03;1,66256819630752e-03
OPHN1;3,13703455904647e-03;3,18811080693565e-03;3,09416559292594e-03
YIPF6;5,81176059496753e-02;5,98526992319075e-02;5,66613193545176e-02
STARD8;4,30723583240532e-03;4,26571811526766e-03;4,34208219804357e-03
EFNB1;7,91202036959746e-03;8,75678185493541e-03;7,20300095271601e-03
PJA1;1,57911011412101e-02;1,81320727266520e-02;1,38262929234419e-02
EDA;3,52566107261364e-03;5,36070222534211e-03;1,98548691618828e-03
IGBP1;2,17984838237501e-01;2,09489241122518e-01;2,25115304549083e-01
PDZD11;3,57891099916090e-02;3,99325464178160e-02;3,23114693441790e-02
KIF4A;1,07041645493154e-02;1,31236007469708e-02;8,67349995129894e-03
DLG3;9,93728364381675e-03;1,11598449106075e-02;8,91117190514647e-03
SNX12;2,15344805577838e-02;2,19922761918447e-02;2,11502466655594e-02
FOXO4;1,25303571931273e-02;1,63024432948430e-02;9,36439575349656e-03
CXorf65;6,51546099089967e-03;8,54007761630625e-03;4,81617364876900e-03
IL2RG;2,41742049476162e-01;2,32316809090540e-01;2,49652777602586e-01
MED12;2,37155118959972e-02;2,66772615482301e-02;2,12296764882253e-02
NLGN3;1,50759173907721e-03;2,01877256643203e-03;1,07855095250880e-03
AL590764.1;1,34410546181456e-02;1,27874639050229e-02;1,39896218934541e-02
ZMYM3;1,82180389140903e-02;2,28432030183723e-02;1,43360778953690e-02
NONO;2,80506782457306e-01;3,30929572746652e-01;2,38186271888355e-01
ITGB1BP2;1,66709196351083e-03;1,96729292421827e-03;1,41512935181234e-03
TAF1;9,01355731320361e-02;1,01823949191950e-01;8,03253654910287e-02
OGT;1,71923438910097e-01;2,00148160787713e-01;1,48234058896159e-01
GCNA;6,45990576496869e-03;7,26967104801315e-03;5,78025912060808e-03
CXCR3;2,68018868587543e-02;3,62840034034696e-02;1,88434218245127e-02
LINC00891;4,45959524090617e-03;3,26055332542705e-03;5,46596687891868e-03
NHSL2;4,13875492327575e-02;3,57386863838371e-02;4,61287140617656e-02
RTL5;3,52841595717364e-03;3,21216598140234e-03;3,79384871813862e-03
PIN4;1,09231182562171e-01;1,32427861627000e-01;8,97619049618187e-02
ERCC6L;4,28514748441394e-03;3,53824582433115e-03;4,91203186384069e-03
RPS4X;1,40333889954138e+00;1,31230200782292e+00;1,47974735920866e+00
HDAC8;6,07809401209436e-02;5,42203196219124e-02;6,62873551284209e-02
PHKA1;1,65746954157286e-03;2,22173904821851e-03;1,18387072876023e-03
FAM226B;4,30450728079329e-03;3,59390785226155e-03;4,90092272017888e-03
NAP1L2;5,40573261472480e-03;7,19787440123089e-03;3,90156446017275e-03
CHIC1;1,39181269326544e-02;1,44334797492428e-02;1,34855845406921e-02
TSIX;2,49055008321151e-02;3,31993682200915e-02;1,79443489316321e-02
XIST;2,78595181166469e-01;2,16545853834185e-01;3,30673997076764e-01
FTX;1,61183224251424e-01;1,52872768019354e-01;1,68158299386773e-01
JPX;2,08161260674202e-01;1,86332404730755e-01;2,26482506352230e-01
AL353804.1;2,08616577528444e-03;1,85355762917175e-03;2,28139684935824e-03
Z83843.1;2,78179058701973e-02;2,47755523567796e-02;3,03713931579939e-02
RLIM;1,46185110528298e-01;1,86140535340365e-01;1,12649997371275e-01
NEXMIF;1,38641963853530e-03;1,18683229830703e-03;1,55393591625593e-03
ABCB7;5,22177821198896e-02;4,79918876886822e-02;5,57646308546169e-02
UPRT;2,44856845779773e-02;3,01560879689326e-02;1,97264404889438e-02
PBDC1;9,87666774466748e-02;1,02616299571327e-01;9,55356390039797e-02
MAGEE1;2,96270740578900e-03;3,23620428462758e-03;2,73315788096017e-03
ATRX;3,54650229923324e-01;3,45015890889701e-01;3,62736457293083e-01
MAGT1;1,01306682629257e-01;1,18834165464335e-01;8,65956359316736e-02
COX7B;5,20038096719610e-01;5,83666459528431e-01;4,66633975581459e-01
ATP7A;3,55614650476833e-02;3,83575930186466e-02;3,32146380936759e-02
PGK1;4,31513893645483e-01;4,57264509617125e-01;4,09901063234248e-01
TAF9B;1,22543590939969e-02;1,30698433761450e-02;1,15699124185270e-02
CYSLTR1;6,44966846862548e-02;5,18415111331298e-02;7,51183381694042e-02
LPAR4;1,99460080164395e-03;3,40369557028035e-03;8,11929043366983e-04
P2RY10;5,87602330568056e-02;5,64130903530850e-02;6,07302207752486e-02
GPR174;5,82956900087101e-02;5,07294983957930e-02;6,46460940677420e-02
ITM2A;1,12587071566021e-01;1,36980422714740e-01;9,21134113584524e-02
BRWD3;7,23829367111818e-02;8,05518058095607e-02;6,55266975179420e-02
HMGN5;3,50310963135100e-02;4,15654585681551e-02;2,95467201956437e-02
SH3BGRL;4,78077626269469e-01;4,83784015245667e-01;4,73288179005803e-01
HDX;1,11847339757931e-02;1,34814600129126e-02;9,25706162822697e-03
APOOL;5,06264534585576e-02;5,88617808341600e-02;4,37144349598194e-02
ZNF711;1,92383555388924e-02;2,77807086646281e-02;1,20686462929961e-02
CHM;4,84198566453382e-02;4,06487143306938e-02;5,49422785218844e-02
NAP1L3;4,62384448142645e-03;5,91326029579023e-03;3,54162084234541e-03
AL022151.1;1,56938491625147e-03;1,41793691746127e-03;1,69649721203414e-03
DIAPH2;1,36112086041387e-01;1,63447514962149e-01;1,13169101293627e-01
RPA4;6,65028382696492e-03;5,94554407027736e-03;7,24178116676124e-03
TSPAN6;1,47302944800053e-03;1,72960763627848e-03;1,25768000251231e-03
SYTL4;7,47236553526119e-03;1,17842056155191e-02;3,85338148774921e-03
CSTF2;8,09111198479173e-03;7,96331330251453e-03;8,19837509841503e-03
TRMT2B;2,45496709964930e-02;2,42246820043058e-02;2,48224385287880e-02
CENPI;3,15279991115583e-03;3,70657030793424e-03;2,68801313923882e-03
TIMM8A;2,62280654178471e-02;2,81745841553881e-02;2,45943266593998e-02
BTK;9,74322563464225e-02;9,57134537564417e-02;9,88748699494740e-02
RPL36A;1,23218996930925e+00;1,25714865608352e+00;1,21124181548127e+00
GLA;5,47631471042770e-02;7,42817774044621e-02;3,83809041706688e-02
HNRNPH2;1,68211138076814e-01;1,76178285979322e-01;1,61524206134380e-01
ARMCX4;6,08197432948723e-03;8,55385320725860e-03;4,00729390082410e-03
ARMCX1;1,32655686100509e-02;1,55772967689228e-02;1,13253047845331e-02
ARMCX6;7,16105775466535e-02;8,02745981654540e-02;6,43387511748186e-02
ARMCX3;1,14513585980491e-01;1,40411691588361e-01;9,27769655791952e-02
AC234775.3;5,03224780098179e-03;6,98939529118706e-03;3,38958819073546e-03
ARMCX2;3,97259110106784e-03;4,93379032650163e-03;3,16584395864652e-03
ZMAT1;6,89162298140540e-02;8,75481763610852e-02;5,32781922076667e-02
TCEAL2;4,30886689602182e-03;7,81128056408280e-03;1,36924507411454e-03
BEX5;1,36020687123255e-02;2,03683280047257e-02;7,92305836297566e-03
ARMCX5;1,37524631578973e-02;1,53914582553548e-02;1,23768330321868e-02
ARMCX5-GPRASP2;7,69054966910618e-03;8,69786730061252e-03;6,84509474235924e-03
GPRASP1;1,04863220338143e-02;1,23650058109047e-02;8,90951804919081e-03
LINC00630;1,26196382448871e-02;1,33010377613915e-02;1,20477306754245e-02
Z68871.1;1,40278212105804e-03;1,44395747305681e-03;1,36822310698038e-03
BEX1;2,57251457680628e-02;4,65194658544899e-02;8,27219963116989e-03
NXF3;3,85370789697185e-03;8,09096738429842e-03;2,97320321279020e-04
BEX4;1,56662838782184e-01;1,83828862823848e-01;1,33862037775847e-01
TCEAL8;8,71236260541648e-02;9,67800207321971e-02;7,90188870921882e-02
BEX2;7,53683842937196e-02;1,01194107540630e-01;5,36925153592585e-02
TCEAL9;1,89922794743235e-02;2,60822585633827e-02;1,30415668451659e-02
BEX3;5,60809032625876e-02;8,14580125701861e-02;3,47815619032780e-02
TCEAL4;1,24109959722544e-01;1,67718669729812e-01;8,75085962880638e-02
TCEAL3;7,15957867317100e-02;9,42268699730297e-02;5,26012211393440e-02
TCEAL1;2,07288420003975e-02;2,39626099307267e-02;1,80146980768324e-02
MORF4L2;1,52501486504983e-01;1,99821286769129e-01;1,12785356245080e-01
MORF4L2-AS1;4,13378235738790e-03;3,65814968666131e-03;4,53298710890830e-03
RAB9B;2,05583573591878e-03;2,58093154030406e-03;1,61511592625177e-03
TMSB15B-AS1;1,57427171101676e-03;1,89929573565482e-03;1,30147477552537e-03
TMSB15B;4,76911831046188e-03;4,86303989069579e-03;4,69028869381168e-03
TMSB15B.1;2,58492223738518e-03;2,68350164820203e-03;2,50218324231143e-03
SLC25A53;2,42938773170662e-02;2,76422769077457e-02;2,14835215344278e-02
ZCCHC18;3,27866864814253e-03;2,90230138680854e-03;3,59455863696883e-03
FAM199X;7,03003060072596e-02;7,70691245760355e-02;6,46191476236126e-02
RADX;6,25761692951709e-03;6,20554218710577e-03;6,30132394521272e-03
TBC1D8B;4,54386553725978e-03;5,43700116094202e-03;3,79424507031117e-03
MORC4;1,10987078789369e-02;1,20755239535898e-02;1,02788533097223e-02
RBM41;4,07930921292046e-02;3,84298388669764e-02;4,27766016511353e-02
NUP62CL;2,96477700733634e-03;3,52823234181000e-03;2,49186153992788e-03
FRMPD3;1,47570346435664e-03;1,93351799887815e-03;1,09145370872716e-03
PRPS1;6,99981860744659e-02;8,24947125184948e-02;5,95096871949930e-02
TSC22D3;7,51434781065844e-01;8,92015707401451e-01;6,33443362014285e-01
VSIG1;3,46271385211331e-03;2,72962528850129e-03;4,07800471813418e-03
PSMD10;4,76902244881622e-02;4,91311738516520e-02;4,64808167497773e-02
ATG4A;2,39219011603842e-02;2,67686650164515e-02;2,15325748425294e-02
COL4A5;1,74833426094628e-03;3,82034027617289e-03;9,27238112689121e-06
NXT2;3,55386543496864e-02;4,03757690423375e-02;3,14788004165965e-02
KCNE5;7,34426816607877e-03;9,13248369081061e-03;5,84339537463456e-03
ACSL4;1,16596672853365e-01;1,27945982099797e-01;1,07071048445081e-01
TMEM164;3,00213235539241e-02;3,33756879144021e-02;2,72059614616020e-02
AMMECR1;4,07479024102279e-02;4,47346818583483e-02;3,74017460233628e-02
ALG13;1,27391380620348e-01;1,47891810993288e-01;1,10185099982415e-01
AMOT;2,29333073545269e-03;1,85044169030333e-03;2,66505333169460e-03
XACT;1,71001540534842e-03;1,74885317499227e-03;1,67741835486282e-03
PLS3;1,64693399823003e-03;2,11962872010239e-03;1,25019510579484e-03
DANT2;2,98092227193904e-03;5,11242013246358e-03;1,19192810449238e-03
KLHL13;1,89113638279647e-03;2,00253612459437e-03;1,79763711543972e-03
WDR44;3,16752085648920e-02;4,04169326940891e-02;2,43381646155667e-02
DOCK11;1,31755105108627e-01;1,51339609429424e-01;1,15317573243774e-01
IL13RA1;9,08801697120430e-02;7,42157663777404e-02;1,04866822441645e-01
LINC01285;1,66335142908421e-03;1,68911223638608e-03;1,64173004495557e-03
LONRF3;1,56799199433383e-02;1,94577696515507e-02;1,25091210330269e-02
PGRMC1;6,88734876636133e-02;7,13389997467122e-02;6,68041509693941e-02
SLC25A43;1,33070672932192e-02;1,61037237600172e-02;1,09597967657121e-02
SLC25A5-AS1;4,21734220992652e-03;4,14166087867557e-03;4,28086254588371e-03
SLC25A5;4,77216134295599e-01;4,53334951744840e-01;4,97259924667747e-01
CXorf56;3,55167580547415e-02;4,69724455504829e-02;2,59018489837420e-02
UBE2A;1,74868174400226e-01;2,04403918641601e-01;1,50078436086337e-01
NKRF;2,30182552148545e-02;2,44211856942640e-02;2,18407572255395e-02
SEPTIN6;2,93327740531316e-01;2,74023820667807e-01;3,09529774173601e-01
SOWAHD;7,15272851155094e-03;6,97423856838273e-03;7,30253746664755e-03
RPL39;1,51717588765990e+00;1,48951487806803e+00;1,54039213654384e+00
UPF3B;7,22887736507941e-02;8,03543320357472e-02;6,55192444970885e-02
RNF113A;7,07782917877806e-02;7,53835048885181e-02;6,69130759085394e-02
NDUFA1;4,46204010074825e-01;5,15750728582561e-01;3,87832535216869e-01
NKAP;1,36309182745369e-01;1,59123719073956e-01;1,17160642565837e-01
ZBTB33;4,88317650290773e-02;6,66997298619365e-02;3,38349473159875e-02
LAMP2;2,15319737772487e-01;2,63600412633819e-01;1,74797132834918e-01
CUL4B;4,40129663836597e-02;4,63938505020820e-02;4,20146590524125e-02
MCTS1;1,44249861692761e-01;1,42309748430725e-01;1,45878224251434e-01
C1GALT1C1;3,43669958537185e-02;3,97894561241437e-02;2,98158536843265e-02
THOC2;2,15880677575130e-01;2,38086263746505e-01;1,97243237265644e-01
XIAP;1,23965149374679e-01;1,29200386008056e-01;1,19571146464439e-01
AL121601.1;4,53192347312762e-03;5,11698365438541e-03;4,04087477387258e-03
STAG2;2,63715672721863e-01;2,78503578870053e-01;2,51303988742340e-01
SH2D1A;6,14163843606316e-02;7,15749931023113e-02;5,28901305347115e-02
TENM1;1,00098652350501e-02;8,79979743451594e-03;1,10254910432964e-02
SMARCA1;1,28363488091030e-03;1,20561007998530e-03;1,34912212176386e-03
OCRL;7,43281554695177e-03;8,70992994008613e-03;6,36091665237943e-03
AL022162.1;7,35007132965182e-03;8,20651170906249e-03;6,63124966348582e-03
SASH3;1,07672874911753e-01;1,14806273164262e-01;1,01685720008077e-01
ZDHHC9;9,87641784982679e-03;1,30602304046858e-02;7,20420212942978e-03
UTP14A;4,54600123064856e-02;4,61316169875277e-02;4,48963256711546e-02
BCORL1;8,45797954146584e-03;8,56558203613004e-03;8,36766735353355e-03
ELF4;5,06561820265465e-02;5,64231987864976e-02;4,58158490671783e-02
AIFM1;4,02109638246275e-02;4,06405188618741e-02;3,98504326364599e-02
RAB33A;1,30289347409865e-02;1,56845436315945e-02;1,08000472978868e-02
ZNF280C;1,11138511138132e-02;1,48916284954697e-02;7,94311290813069e-03
SLC25A14;1,15580714766357e-02;1,28361215118164e-02;1,04853872853973e-02
RBMX2;7,90147220359218e-02;7,82103580509814e-02;7,96898352997974e-02
ENOX2;2,54286698455196e-02;2,33244324190915e-02;2,71947839723602e-02
FIRRE;1,50830242078926e-02;1,84303386315711e-02;1,22735792201799e-02
STK26;9,96446791877769e-02;1,21310352997001e-01;8,14603944196163e-02
RAP2C;1,14260611857050e-01;1,53336972006721e-01;8,14633092242421e-02
RAP2C-AS1;1,66503850368949e-02;1,86945684151872e-02;1,49346750619121e-02
MBNL3;4,47335782337943e-02;5,02566678540345e-02;4,00979765285862e-02
GPC4;1,60182006468784e-03;2,50546080257378e-03;8,43382517325105e-04
PHF6;8,52814101723790e-02;8,22571991210775e-02;8,78196702532850e-02
HPRT1;1,07610812081010e-01;1,11076084184551e-01;1,04702363662336e-01
MIR503HG;3,40209584495623e-03;3,56279695451665e-03;3,26721729169555e-03
FAM122B;4,46766271109324e-02;5,44996597003163e-02;3,64320267599276e-02
FAM122C;2,04311141556738e-02;2,56776945861963e-02;1,60275902474045e-02
MOSPD1;2,36291041373460e-02;2,35946514347797e-02;2,36580207434028e-02
SMIM10;2,14502857530858e-02;2,35287387403855e-02;1,97058128448764e-02
RTL8B;3,48809421106990e-03;5,82288674253203e-03;1,52847215451484e-03
RTL8C;5,44044565090071e-02;6,85437945409345e-02;4,25371242732384e-02
AL136169.1;3,85751302520874e-03;4,30613215558218e-03;3,48098109313090e-03
RTL8A;3,50189556251244e-02;4,41259072877378e-02;2,73753714070174e-02
SMIM10L2B;2,54580907087169e-04;4,04615154365003e-04;1,28655191528982e-04
ZNF75D;1,25380177818587e-02;1,03335008158289e-02;1,43882978442060e-02
ZNF449;5,69823578419700e-03;6,84205733867446e-03;4,73821132090414e-03
INTS6L;3,72286289282029e-02;4,77935683706350e-02;2,83613364049597e-02
MMGT1;7,67314309558576e-02;8,50188198820959e-02;6,97757165134542e-02
SLC9A6;2,18980821906032e-02;2,54566000852402e-02;1,89113713539835e-02
FHL1;2,04455860734305e-02;2,54901224956473e-02;1,62116403566859e-02
MAP7D3;6,23524251148631e-02;6,96727493226229e-02;5,62083808002804e-02
HTATSF1;1,26725485255192e-01;1,29689283533754e-01;1,24237930408417e-01
LINC00892;1,31049883373192e-02;1,41819759916483e-02;1,22010584447822e-02
CD40LG;1,18605608944741e-02;9,84044472472577e-03;1,35560709450237e-02
ARHGEF6;1,14914581271015e-01;1,24903799619596e-01;1,06530499028228e-01
AL683813.1;8,26081609293213e-03;1,02581404553570e-02;6,58443550580924e-03
RBMX;3,05992616669901e-01;3,49155263595772e-01;2,69765639842001e-01
ATP11C;3,81395115449784e-02;3,94487173273594e-02;3,70406779256518e-02
LINC00632;3,20693212009716e-03;3,87623452048727e-03;2,64517781917503e-03
LDOC1;5,37265091037232e-03;6,93139415285535e-03;4,06437722124799e-03
SLITRK4;1,95576233620107e-02;2,84593705690335e-02;1,20862699403707e-02
FMR1;1,06116162801564e-01;1,15854864639730e-01;9,79423423583693e-02
FMR1-IT1;8,50898792190953e-03;8,47595248340105e-03;8,53671499961637e-03
AFF2;6,25482649744152e-03;9,43345076929431e-03;3,58696537115840e-03
IDS;3,02847075541415e-01;3,47676018902138e-01;2,65221554216521e-01
LINC00893;1,56315196981903e-02;1,22262350806721e-02;1,84896198314631e-02
CXorf40A;1,27771791289440e-02;1,26178758722013e-02;1,29108844459635e-02
TMEM185A;2,57469067492085e-02;2,45768992893388e-02;2,67289093870442e-02
CXorf40B;1,74723878661466e-02;2,00488591976036e-02;1,53099216165038e-02
LINC00894;8,17266637188378e-03;8,09409188549439e-03;8,23861497097180e-03
MAMLD1;1,40409853574683e-03;1,98690005030889e-03;9,14945565133937e-04
MTM1;3,34110319647661e-02;3,69514449301140e-02;3,04395168332420e-02
MTMR1;2,32522268402145e-02;2,43359556526144e-02;2,23426390051133e-02
CD99L2;1,47177405396634e-02;1,78239688900178e-02;1,21106422617538e-02
HMGB3;7,81426508768680e-02;8,65636275750319e-02;7,10748144618166e-02
AF274853.1;1,37477021122597e-03;1,78751689763240e-03;1,02834649282153e-03
VMA21;1,84830736878589e-01;1,92077599769316e-01;1,78748349612855e-01
CETN2;4,47173193106950e-02;5,12808091156720e-02;3,92084960570278e-02
NSDHL;1,53689208416189e-02;1,89949988504677e-02;1,23255059132357e-02
ZNF185;2,14065472722423e-02;2,74632013811754e-02;1,63231178793285e-02
PNMA5;3,93490186956550e-03;3,98243422802793e-03;3,89500733641624e-03
PNMA3;2,93780421241313e-03;3,54887646791263e-03;2,42492323738458e-03
PNMA6A;1,12499625871767e-03;1,58009687936329e-03;7,43024326671718e-04
ZNF275;1,87632790891515e-02;2,21591734137400e-02;1,59130603521461e-02
HAUS7;4,94144829737014e-03;4,85699792359142e-03;5,01232860596762e-03
CCNQ;4,39413537859378e-02;3,65564194674041e-02;5,01396262156282e-02
SLC6A8;1,04151386542157e-02;1,54033226545813e-02;6,22849026573979e-03
BCAP31;2,28348781188108e-01;2,41764462690211e-01;2,17088823388443e-01
ABCD1;2,88736335360231e-02;3,92883884592261e-02;2,01323928535617e-02
IDH3G;1,87249369161924e-01;1,87973797163609e-01;1,86641347219349e-01
SSR4;6,74191035969689e-01;6,88857456723139e-01;6,61881316278587e-01
PDZD4;1,23518878803163e-02;1,61611146688673e-02;9,15475377410500e-03
ARHGAP4;1,95322969690828e-01;2,20872947505385e-01;1,73878537521711e-01
