,ID,community,CPDB,NicheNet
638,COL26A1_ITGA11,False,True,False
639,SST_MTNR1A,True,False,True
640,PLG_ITGAM,True,False,False
641,SEMA5B_PLXNA3,True,False,False
642,NRG2_ERBB2,True,False,True
643,EFNB2_EPHA4,True,True,True
644,HHIP_IHH,True,True,False
645,F8_LDLR,True,False,False
646,UCN2_CRHR2,True,True,True
647,TNFSF13_TNFRSF11B,True,False,True
648,SORBS1_ITGB5,True,False,False
649,WNT10A_FZD10,True,False,False
650,FGF13_SCN8A,True,False,False
651,HMGB1_AGER,True,False,True
652,TNFSF13_TNFRSF1A,True,True,True
653,CADM4_CADM3,True,True,False
654,FRZB_WNT10A,True,True,False
655,BGN_TLR1,True,False,False
656,ITGA9_VCAM1,True,False,True
657,SELE_CEACAM1,False,True,False
658,EFNA4_EPHA3,True,True,True
659,FGF17_FGFR2,True,True,True
660,ADAM23_ITGB3,True,False,True
661,CALM1_PDE1A,True,False,True
662,CLCF1_CRLF1,True,False,True
663,WNT9B_FZD2,True,True,False
664,CCL19_CCRL2,True,True,True
665,NGF_ERBB2,True,False,False
666,VIP_VIPR1,True,True,True
667,NGF_SORCS3,True,False,True
668,IL1R1_IL1B,True,False,False
669,WNT9A_FZD9,True,True,False
670,OMD_ITGB3,False,True,False
671,HSP90AA1_EGFR,True,False,False
672,FRZB_WNT1,True,True,False
673,FLT4_VEGFD,True,False,False
674,GNAI2_TBXA2R,True,False,False
675,FAM19A4_FPR1,False,True,False
676,HSD3B1_CATSPER2,False,True,False
677,IFNA5_IFNAR1,True,True,True
678,POSTN_PTK7,True,False,False
679,GALP_GALR1,True,True,True
680,CALR_ITGA2B,True,False,True
681,WNT5A_ADRB2,True,False,True
682,QDPR_DYSF,True,False,False
683,CAMP_EGFR,True,False,False
684,NRG1_ITGB4,False,True,False
685,CGA_TSHR,True,True,True
686,ADM_CALCRL,True,True,True
687,LYPD3_AGR2,True,False,False
688,COL4A4_ITGB1,True,True,False
689,AMN_CUBN,False,True,False
690,PPIA_BSG,False,True,False
691,PTH_GPR84,True,False,True
692,COL6A5_ITGA2,False,True,False
693,FAM19A4_SORL1,False,True,False
694,IL5_NR3C1,False,True,False
695,LGALS9_CD44,True,True,False
696,CLEC11A_ITGB1,True,False,False
697,C4B_2_CD46,True,False,False
698,VEGFC_LYVE1,True,False,False
699,NRXN1_NLGN1,True,False,True
700,LPL_SDC1,True,False,False
701,WNT10B_FZD9,True,False,False
702,NPY_NPY4R,True,False,True
703,WNT6_SFRP2,False,True,False
704,CD226_NECTIN2,True,True,True
705,WNT9B_CER1,False,True,False
706,LCN2_SLC22A17,False,True,False
707,LRRC4B_PTPRS,True,False,False
708,AGRN_ITGB1,True,False,True
709,COL2A1_ITGA3,True,False,True
710,CGA_ADRB3,True,False,True
711,FCER2_CR2,True,True,False
712,BDNF_ERBB2,True,False,False
713,NPPA_NPR2,True,True,True
714,ITGB3BP_ITGB5,True,False,False
715,COL9A1_ITGA11,False,True,False
716,IL2RA_IL2RG,True,False,False
717,APP_ADRA2A,True,False,False
718,LTBP3_ITGB5,True,False,False
719,ADM_RAMP2,True,False,True
720,LYZ_ITGAL,True,False,False
721,ALDH1A1_RXRB,False,True,False
722,BMP6_BMPR1B,True,True,True
723,CRH_RAMP2,True,False,True
724,HSP90B1_TLR9,True,False,False
725,MMRN2_CD248,True,False,False
726,IGF1_TRPV2,False,False,True
