"","X","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene","mean_case","mean_control","log2","sender_log2FC","receiver_log2FC"
"1161",1161,"Gran:HLA-DRB1_Mono:CD53","Gran","HLA-DRB1","Mono","CD53",0.555142857142857,0.726833333333333,-0.388765510832709,-0.478194771066587,NA
"1162",1162,"Gran:HLA-DRB1_NK:CD53","Gran","HLA-DRB1","NK","CD53",0.481666666666667,0.693166666666667,-0.525167192258315,-0.478194771066587,NA
"1163",1163,"Gran:HLA-DRB1_T:CD53","Gran","HLA-DRB1","T","CD53",0.451714285714286,0.650666666666667,-0.526508106540963,-0.478194771066587,NA
"1164",1164,"HSPC:HLA-DRB1_B:CD53","HSPC","HLA-DRB1","B","CD53",0.318714285714286,0.5095,-0.676818459979277,NA,-0.262254322349261
"1165",1165,"Mono:HLA-DRB1_B:CD53","Mono","HLA-DRB1","B","CD53",0.480857142857143,0.714833333333333,-0.571998560642055,-0.510387132729279,-0.262254322349261
"1166",1166,"Mono:HLA-DRB1_DC:CD53","Mono","HLA-DRB1","DC","CD53",0.536,0.7785,-0.538464038621265,-0.510387132729279,NA
"1167",1167,"Mono:HLA-DRB1_Ery:CD53","Mono","HLA-DRB1","Ery","CD53",0.331333333333333,0.5795,-0.806525310165342,-0.510387132729279,NA
"1168",1168,"Mono:HLA-DRB1_Gran:CD53","Mono","HLA-DRB1","Gran","CD53",0.621571428571429,0.750166666666667,-0.27129096918147,-0.510387132729279,NA
"1169",1169,"Mono:HLA-DRB1_HSPC:CD53","Mono","HLA-DRB1","HSPC","CD53",0.503714285714286,0.681166666666667,-0.435402190036925,-0.510387132729279,NA
"1170",1170,"Mono:HLA-DRB1_Mono:CD53","Mono","HLA-DRB1","Mono","CD53",0.600142857142857,0.768333333333333,-0.356426386166631,-0.510387132729279,NA
"1171",1171,"Mono:HLA-DRB1_NK:CD53","Mono","HLA-DRB1","NK","CD53",0.541,0.735,-0.442115655896911,-0.510387132729279,NA
"1172",1172,"Mono:HLA-DRB1_T:CD53","Mono","HLA-DRB1","T","CD53",0.497142857142857,0.692166666666667,-0.477458987025152,-0.510387132729279,NA
"1173",1173,"NK:HLA-DRB1_B:CD53","NK","HLA-DRB1","B","CD53",0.2355,0.231666666666667,0.0236765827230696,NA,-0.262254322349261
"1174",1174,"T:HLA-DRB1_B:CD53","T","HLA-DRB1","B","CD53",0.241428571428571,0.267833333333333,-0.149739103841995,NA,-0.262254322349261
"1175",1175,"B:MS4A1_B:CD53","B","MS4A1","B","CD53",0.468142857142857,0.5465,-0.223272650186749,NA,-0.262254322349261
"1176",1176,"DC:CD2_B:CD53","DC","CD2","B","CD53",0.0696666666666667,0.2045,-1.55356040158202,NA,-0.262254322349261
"1177",1177,"Gran:CD2_B:CD53","Gran","CD2","B","CD53",0.0552857142857143,0.165166666666667,-1.57894391237853,NA,-0.262254322349261
"1178",1178,"NK:CD2_B:CD53","NK","CD2","B","CD53",0.23,0.295666666666667,-0.362337742635533,NA,-0.262254322349261
"1179",1179,"T:CD2_B:CD53","T","CD2","B","CD53",0.319714285714286,0.391833333333333,-0.293456924013075,NA,-0.262254322349261
"1182",1182,"DC:TLR4_Gran:RETN","DC","TLR4","Gran","RETN",0.129,0.459333333333333,-1.83217041655988,NA,-0.464604501694654
"1183",1183,"Ery:TLR4_Gran:RETN","Ery","TLR4","Gran","RETN",0.0896666666666667,0.0621666666666667,0.528430542301386,NA,-0.464604501694654
"1184",1184,"Gran:TLR4_Gran:RETN","Gran","TLR4","Gran","RETN",0.198142857142857,0.524166666666667,-1.4034846507795,NA,-0.464604501694654
"1185",1185,"HSPC:TLR4_Gran:RETN","HSPC","TLR4","Gran","RETN",0.145857142857143,0.4375,-1.58472697789949,NA,-0.464604501694654
"1186",1186,"Mono:TLR4_Gran:RETN","Mono","TLR4","Gran","RETN",0.259428571428571,0.564,-1.12035778716548,NA,-0.464604501694654
"1187",1187,"B:CAP1_Gran:RETN","B","CAP1","Gran","RETN",0.191714285714286,0.529333333333333,-1.46521866227922,NA,-0.464604501694654
"1188",1188,"DC:CAP1_Gran:RETN","DC","CAP1","Gran","RETN",0.287666666666667,0.716333333333333,-1.31623301824883,NA,-0.464604501694654
"1189",1189,"Ery:CAP1_Gran:RETN","Ery","CAP1","Gran","RETN",0.2035,0.545166666666667,-1.42166855909538,NA,-0.464604501694654
"1190",1190,"Gran:CAP1_Gran:RETN","Gran","CAP1","Gran","RETN",0.378571428571429,0.740333333333333,-0.967609454545505,NA,-0.464604501694654
"1191",1191,"HSPC:CAP1_Gran:RETN","HSPC","CAP1","Gran","RETN",0.275857142857143,0.611833333333333,-1.14921737148535,NA,-0.464604501694654
"1192",1192,"Mono:CAP1_Gran:RETN","Mono","CAP1","Gran","RETN",0.363285714285714,0.7015,-0.949338468987397,NA,-0.464604501694654
"1193",1193,"NK:CAP1_Gran:RETN","NK","CAP1","Gran","RETN",0.22,0.583166666666667,-1.40640473499403,NA,-0.464604501694654
"1194",1194,"T:CAP1_Gran:RETN","T","CAP1","Gran","RETN",0.240857142857143,0.566166666666667,-1.23304910327357,NA,-0.464604501694654
"1195",1195,"DC:TLR4_Gran:S100A12","DC","TLR4","Gran","S100A12",0.214333333333333,0.357333333333333,-0.737414263129825,NA,-0.325840182192192
"1197",1197,"Gran:TLR4_Gran:S100A12","Gran","TLR4","Gran","S100A12",0.269428571428571,0.4225,-0.649048492552054,NA,-0.325840182192192
"1198",1198,"HSPC:TLR4_Gran:S100A12","HSPC","TLR4","Gran","S100A12",0.206,0.336166666666667,-0.706532340708587,NA,-0.325840182192192
"1199",1199,"Mono:TLR4_Gran:S100A12","Mono","TLR4","Gran","S100A12",0.346857142857143,0.462333333333333,-0.414591787404368,NA,-0.325840182192192
"1200",1200,"DC:CD36_Gran:S100A12","DC","CD36","Gran","S100A12",0.337166666666667,0.4865,-0.528977890943985,NA,-0.325840182192192
"1201",1201,"Ery:CD36_Gran:S100A12","Ery","CD36","Gran","S100A12",0.673833333333333,0.727666666666667,-0.110885926719097,NA,-0.325840182192192
"1202",1202,"Gran:CD36_Gran:S100A12","Gran","CD36","Gran","S100A12",0.393714285714286,0.525666666666667,-0.416999193422667,NA,-0.325840182192192
"1203",1203,"HSPC:CD36_Gran:S100A12","HSPC","CD36","Gran","S100A12",0.208285714285714,0.374666666666667,-0.847043737230437,NA,-0.325840182192192
"1204",1204,"Mono:CD36_DC:S100A12","Mono","CD36","DC","S100A12",0.275833333333333,0.306833333333333,-0.153658409655327,0.282537866386678,NA
"1205",1205,"Mono:CD36_Gran:S100A12","Mono","CD36","Gran","S100A12",0.499571428571429,0.571,-0.192799776722731,0.282537866386678,-0.325840182192192
"1206",1206,"Mono:CD36_Mono:S100A12","Mono","CD36","Mono","S100A12",0.632142857142857,0.684333333333333,-0.114448593587328,0.282537866386678,NA
"1207",1207,"HSPC:CD44_B:COL9A2","HSPC","CD44","B","COL9A2",0.430571428571429,0.2245,0.939537144799073,0.309930995647344,NA
"1208",1208,"HSPC:CD44_DC:COL9A2","HSPC","CD44","DC","COL9A2",0.425333333333333,0.253166666666667,0.748506459262786,0.309930995647344,NA
"1209",1209,"HSPC:CD44_Gran:COL9A2","HSPC","CD44","Gran","COL9A2",0.326571428571429,0.228833333333333,0.51310135673093,0.309930995647344,NA
"1210",1210,"HSPC:CD44_HSPC:COL9A2","HSPC","CD44","HSPC","COL9A2",0.35,0.219166666666667,0.67532652837382,0.309930995647344,NA
"1211",1211,"HSPC:CD44_Mono:COL9A2","HSPC","CD44","Mono","COL9A2",0.374571428571429,0.224333333333333,0.73959685427499,0.309930995647344,NA
"1212",1212,"T:CD44_B:COL9A2","T","CD44","B","COL9A2",0.352142857142857,0.243,0.535204505601889,0.266350860042238,NA
"1213",1213,"T:CD44_DC:COL9A2","T","CD44","DC","COL9A2",0.338166666666667,0.271833333333333,0.315012083044775,0.266350860042238,NA
"1214",1214,"T:CD44_Gran:COL9A2","T","CD44","Gran","COL9A2",0.253714285714286,0.2475,0.0357762293255298,0.266350860042238,NA
"1215",1215,"T:CD44_HSPC:COL9A2","T","CD44","HSPC","COL9A2",0.309428571428571,0.237833333333333,0.379655486796116,0.266350860042238,NA
"1216",1216,"T:CD44_Mono:COL9A2","T","CD44","Mono","COL9A2",0.304857142857143,0.243,0.32717703516104,0.266350860042238,NA
"1223",1223,"B:ITGA4_Mono:CD9","B","ITGA4","Mono","CD9",0.189428571428571,0.155,0.289385732780746,NA,0.352976124957498
"1224",1224,"DC:ITGA4_Mono:CD9","DC","ITGA4","Mono","CD9",0.274833333333333,0.212,0.374492728153112,NA,0.352976124957498
"1225",1225,"Ery:ITGA4_Mono:CD9","Ery","ITGA4","Mono","CD9",0.275333333333333,0.340333333333333,-0.305769179458356,NA,0.352976124957498
"1226",1226,"Gran:ITGA4_B:CD9","Gran","ITGA4","B","CD9",0.215857142857143,0.1555,0.473162252976622,0.26934471267845,NA
"1227",1227,"Gran:ITGA4_DC:CD9","Gran","ITGA4","DC","CD9",0.128166666666667,0.117833333333333,0.121273383152428,0.26934471267845,NA
"1230",1230,"Gran:ITGA4_HSPC:CD9","Gran","ITGA4","HSPC","CD9",0.248428571428571,0.1335,0.895991363561429,0.26934471267845,NA
"1232",1232,"HSPC:ITGA4_Mono:CD9","HSPC","ITGA4","Mono","CD9",0.293285714285714,0.280833333333333,0.0625926147029332,NA,0.352976124957498
"1233",1233,"Mono:ITGA4_Mono:CD9","Mono","ITGA4","Mono","CD9",0.229285714285714,0.169833333333333,0.433026824507404,NA,0.352976124957498
"1234",1234,"NK:ITGA4_Mono:CD9","NK","ITGA4","Mono","CD9",0.276333333333333,0.197666666666667,0.483339996949747,NA,0.352976124957498
"1235",1235,"T:ITGA4_Mono:CD9","T","ITGA4","Mono","CD9",0.241285714285714,0.197333333333333,0.290107825835988,NA,0.352976124957498
"1236",1236,"B:HLA-DRA_Mono:CD9","B","HLA-DRA","Mono","CD9",0.746285714285714,0.695166666666667,0.102369163320757,NA,0.352976124957498
"1237",1237,"DC:HLA-DRA_Mono:CD9","DC","HLA-DRA","Mono","CD9",0.839,0.8215,0.0304102354897488,NA,0.352976124957498
"1239",1239,"Gran:HLA-DRA_B:CD9","Gran","HLA-DRA","B","CD9",0.382,0.610833333333333,-0.677206154264269,-0.447825012493197,NA
"1240",1240,"Gran:HLA-DRA_DC:CD9","Gran","HLA-DRA","DC","CD9",0.293,0.573,-0.967634474334657,-0.447825012493197,NA
"1241",1241,"Gran:HLA-DRA_Ery:CD9","Gran","HLA-DRA","Ery","CD9",0.331166666666667,0.476166666666667,-0.523909163686702,-0.447825012493197,NA
"1242",1242,"Gran:HLA-DRA_Gran:CD9","Gran","HLA-DRA","Gran","CD9",0.456714285714286,0.5695,-0.318403924985196,-0.447825012493197,NA
"1243",1243,"Gran:HLA-DRA_HSPC:CD9","Gran","HLA-DRA","HSPC","CD9",0.443,0.589,-0.410960935275442,-0.447825012493197,NA
"1244",1244,"Gran:HLA-DRA_Mono:CD9","Gran","HLA-DRA","Mono","CD9",0.475285714285714,0.578333333333333,-0.283106217919205,-0.447825012493197,0.352976124957498
"1245",1245,"HSPC:HLA-DRA_Mono:CD9","HSPC","HLA-DRA","Mono","CD9",0.370142857142857,0.471,-0.347644871490293,NA,0.352976124957498
"1246",1246,"Mono:HLA-DRA_B:CD9","Mono","HLA-DRA","B","CD9",0.426428571428571,0.679666666666667,-0.672523265200877,-0.514404387512692,NA
"1247",1247,"Mono:HLA-DRA_DC:CD9","Mono","HLA-DRA","DC","CD9",0.330666666666667,0.642,-0.957195677456584,-0.514404387512692,NA
"1248",1248,"Mono:HLA-DRA_Ery:CD9","Mono","HLA-DRA","Ery","CD9",0.375333333333333,0.536166666666667,-0.514509108572509,-0.514404387512692,NA
"1249",1249,"Mono:HLA-DRA_Gran:CD9","Mono","HLA-DRA","Gran","CD9",0.531,0.638166666666667,-0.265221393324851,-0.514404387512692,NA
"1250",1250,"Mono:HLA-DRA_HSPC:CD9","Mono","HLA-DRA","HSPC","CD9",0.517142857142857,0.657666666666667,-0.346793680089439,-0.514404387512692,NA
"1251",1251,"Mono:HLA-DRA_Mono:CD9","Mono","HLA-DRA","Mono","CD9",0.549571428571429,0.647166666666667,-0.23583029894831,-0.514404387512692,0.352976124957498
"1254",1254,"Gran:CD52_B:SIGLEC10","Gran","CD52","B","SIGLEC10",0.159857142857143,0.188833333333333,-0.240330246180569,-0.262811733589469,NA
"1255",1255,"Gran:CD52_DC:SIGLEC10","Gran","CD52","DC","SIGLEC10",0.104833333333333,0.195333333333333,-0.897840647542959,-0.262811733589469,NA
"1256",1256,"Gran:CD52_Gran:SIGLEC10","Gran","CD52","Gran","SIGLEC10",0.105285714285714,0.185333333333333,-0.815812684964886,-0.262811733589469,NA
"1257",1257,"Gran:CD52_HSPC:SIGLEC10","Gran","CD52","HSPC","SIGLEC10",0.129285714285714,0.184833333333333,-0.51566208952759,-0.262811733589469,NA
"1258",1258,"Gran:CD52_Mono:SIGLEC10","Gran","CD52","Mono","SIGLEC10",0.133428571428571,0.213666666666667,-0.679294228245527,-0.262811733589469,NA
"1259",1259,"Mono:CD52_B:SIGLEC10","Mono","CD52","B","SIGLEC10",0.244142857142857,0.446166666666667,-0.869857163301086,-0.616674115176584,NA
"1260",1260,"Mono:CD52_DC:SIGLEC10","Mono","CD52","DC","SIGLEC10",0.133833333333333,0.452833333333333,-1.75854267270466,-0.616674115176584,NA
"1261",1261,"Mono:CD52_Gran:SIGLEC10","Mono","CD52","Gran","SIGLEC10",0.174571428571429,0.443,-1.34348924079389,-0.616674115176584,NA
"1262",1262,"Mono:CD52_HSPC:SIGLEC10","Mono","CD52","HSPC","SIGLEC10",0.209714285714286,0.442,-1.07562122860582,-0.616674115176584,NA
"1263",1263,"Mono:CD52_Mono:SIGLEC10","Mono","CD52","Mono","SIGLEC10",0.202571428571429,0.471,-1.21729635443087,-0.616674115176584,NA
"1264",1264,"B:HLA-B_Ery:CANX","B","HLA-B","Ery","CANX",0.803166666666667,0.9755,-0.280442477590193,NA,-0.326875569907025
"1265",1265,"DC:HLA-B_Ery:CANX","DC","HLA-B","Ery","CANX",0.7774,1.0235,-0.396782089571576,NA,-0.326875569907025
"1266",1266,"Ery:HLA-B_Ery:CANX","Ery","HLA-B","Ery","CANX",0.352333333333333,0.583833333333333,-0.72861561141938,NA,-0.326875569907025
"1267",1267,"Gran:HLA-B_Ery:CANX","Gran","HLA-B","Ery","CANX",0.773,1.04583333333333,-0.436112639079493,NA,-0.326875569907025
"1268",1268,"HSPC:HLA-B_Ery:CANX","HSPC","HLA-B","Ery","CANX",0.652,0.858333333333333,-0.396666062005709,NA,-0.326875569907025
"1269",1269,"Mono:HLA-B_Ery:CANX","Mono","HLA-B","Ery","CANX",0.8055,1.0735,-0.414365697152204,NA,-0.326875569907025
"1270",1270,"NK:HLA-B_Ery:CANX","NK","HLA-B","Ery","CANX",0.933,1.08183333333333,-0.213529269265014,NA,-0.326875569907025
"1271",1271,"T:HLA-B_Ery:CANX","T","HLA-B","Ery","CANX",0.863166666666667,1.0405,-0.269565907325643,NA,-0.326875569907025
"1272",1272,"Mono:C1QA_DC:CD33","Mono","C1QA","DC","CD33",0.154,0.120666666666667,0.351903154332852,0.369054542560968,NA
"1273",1273,"Mono:C1QA_Gran:CD33","Mono","C1QA","Gran","CD33",0.12,0.109833333333333,0.127718441321623,0.369054542560968,NA
"1275",1275,"Mono:C1QA_Mono:CD33","Mono","C1QA","Mono","CD33",0.129,0.105,0.296981737757131,0.369054542560968,NA
"1276",1276,"DC:TNFRSF1A_B:LTB","DC","TNFRSF1A","B","LTB",0.370333333333333,0.4575,-0.304947332503469,NA,-0.367301712302092
"1277",1277,"Ery:TNFRSF1A_B:LTB","Ery","TNFRSF1A","B","LTB",0.229,0.423833333333333,-0.888149457872006,NA,-0.367301712302092
"1278",1278,"Gran:TNFRSF1A_B:LTB","Gran","TNFRSF1A","B","LTB",0.405,0.4695,-0.213203249881787,NA,-0.367301712302092
"1279",1279,"HSPC:TNFRSF1A_B:LTB","HSPC","TNFRSF1A","B","LTB",0.4,0.4725,-0.24031432933371,NA,-0.367301712302092
"1280",1280,"Mono:TNFRSF1A_B:LTB","Mono","TNFRSF1A","B","LTB",0.434571428571429,0.479166666666667,-0.140934224331051,NA,-0.367301712302092
"1281",1281,"NK:TNFRSF1A_B:LTB","NK","TNFRSF1A","B","LTB",0.310833333333333,0.392333333333333,-0.335938689895844,NA,-0.367301712302092
"1282",1282,"B:CD40_B:LTB","B","CD40","B","LTB",0.421142857142857,0.509333333333333,-0.274300440277127,NA,-0.367301712302092
"1283",1283,"DC:CD40_B:LTB","DC","CD40","B","LTB",0.2495,0.419833333333333,-0.750776900675824,NA,-0.367301712302092
"1284",1284,"Ery:CD40_B:LTB","Ery","CD40","B","LTB",0.0905,0.309833333333333,-1.77550266711512,NA,-0.367301712302092
"1285",1285,"HSPC:CD40_B:LTB","HSPC","CD40","B","LTB",0.293142857142857,0.415333333333333,-0.502665758753396,NA,-0.367301712302092
"1286",1286,"Mono:CD40_B:LTB","Mono","CD40","B","LTB",0.285714285714286,0.418666666666667,-0.551228885565988,NA,-0.367301712302092
"1287",1287,"DC:LTBR_B:LTB","DC","LTBR","B","LTB",0.247,0.436833333333333,-0.822571906022584,NA,-0.367301712302092
"1288",1288,"Ery:LTBR_B:LTB","Ery","LTBR","B","LTB",0.312333333333333,0.415666666666667,-0.412340512170483,NA,-0.367301712302092
"1289",1289,"Gran:LTBR_B:LTB","Gran","LTBR","B","LTB",0.323285714285714,0.4425,-0.452867697761071,NA,-0.367301712302092
"1290",1290,"HSPC:LTBR_B:LTB","HSPC","LTBR","B","LTB",0.368857142857143,0.428,-0.214548623151561,NA,-0.367301712302092
"1291",1291,"Mono:LTBR_B:LTB","Mono","LTBR","B","LTB",0.386857142857143,0.444166666666667,-0.199300215407989,NA,-0.367301712302092
"1292",1292,"DC:FCGRT_DC:LILRA2","DC","FCGRT","DC","LILRA2",0.2545,0.424333333333333,-0.737532357104506,-0.280825422280217,NA
"1293",1293,"DC:FCGRT_Gran:LILRA2","DC","FCGRT","Gran","LILRA2",0.261,0.454,-0.79864249072103,-0.280825422280217,NA
"1294",1294,"DC:FCGRT_HSPC:LILRA2","DC","FCGRT","HSPC","LILRA2",0.226166666666667,0.382833333333333,-0.75933013595907,-0.280825422280217,NA
"1295",1295,"DC:FCGRT_Mono:LILRA2","DC","FCGRT","Mono","LILRA2",0.2895,0.474833333333333,-0.713857867613459,-0.280825422280217,NA
"1296",1296,"Ery:FCGRT_DC:LILRA2","Ery","FCGRT","DC","LILRA2",0.059,0.329666666666667,-2.48222116067611,-0.451280203953019,NA
"1297",1297,"Ery:FCGRT_Gran:LILRA2","Ery","FCGRT","Gran","LILRA2",0.0713333333333333,0.359333333333333,-2.33267447635136,-0.451280203953019,NA
"1298",1298,"Ery:FCGRT_HSPC:LILRA2","Ery","FCGRT","HSPC","LILRA2",0.052,0.288166666666667,-2.47031993478003,-0.451280203953019,NA
"1299",1299,"Ery:FCGRT_Mono:LILRA2","Ery","FCGRT","Mono","LILRA2",0.0876666666666667,0.380333333333333,-2.11716408699638,-0.451280203953019,NA
"1300",1300,"DC:HLA-G_NK:KLRC1","DC","HLA-G","NK","KLRC1",0.061,0.169333333333333,-1.47298484848812,NA,-0.287391765876965
"1301",1301,"B:HLA-E_NK:KLRC1","B","HLA-E","NK","KLRC1",0.5704,0.630333333333333,-0.144140975672079,NA,-0.287391765876965
"1302",1302,"DC:HLA-E_NK:KLRC1","DC","HLA-E","NK","KLRC1",0.46375,0.5355,-0.20753929324209,NA,-0.287391765876965
"1303",1303,"Ery:HLA-E_NK:KLRC1","Ery","HLA-E","NK","KLRC1",0.19275,0.221666666666667,-0.201660979752362,NA,-0.287391765876965
"1304",1304,"Gran:HLA-E_NK:KLRC1","Gran","HLA-E","NK","KLRC1",0.4472,0.536333333333333,-0.262209732046462,NA,-0.287391765876965
"1305",1305,"HSPC:HLA-E_NK:KLRC1","HSPC","HLA-E","NK","KLRC1",0.3838,0.530333333333333,-0.466544718301873,NA,-0.287391765876965
"1306",1306,"Mono:HLA-E_NK:KLRC1","Mono","HLA-E","NK","KLRC1",0.5862,0.660166666666667,-0.171437327381284,NA,-0.287391765876965
"1307",1307,"NK:HLA-E_NK:KLRC1","NK","HLA-E","NK","KLRC1",0.7208,0.761,-0.0782974425773693,NA,-0.287391765876965
"1308",1308,"T:HLA-E_NK:KLRC1","T","HLA-E","NK","KLRC1",0.6618,0.721833333333333,-0.125270474921236,NA,-0.287391765876965
"1309",1309,"NK:HLA-F_B:B2M","NK","HLA-F","B","B2M",1.0535,0.982,0.101395384502613,0.256943668055095,NA
"1310",1310,"NK:HLA-F_DC:B2M","NK","HLA-F","DC","B2M",1.0272,1.00666666666667,0.0291310587436557,0.256943668055095,NA
"1311",1311,"NK:HLA-F_Ery:B2M","NK","HLA-F","Ery","B2M",0.8172,0.7765,0.0737032794585641,0.256943668055095,NA
"1312",1312,"NK:HLA-F_Gran:B2M","NK","HLA-F","Gran","B2M",1.00766666666667,0.946666666666667,0.0900900492356629,0.256943668055095,NA
"1313",1313,"NK:HLA-F_HSPC:B2M","NK","HLA-F","HSPC","B2M",0.9625,0.914166666666667,0.0743293259002269,0.256943668055095,NA
"1314",1314,"NK:HLA-F_Mono:B2M","NK","HLA-F","Mono","B2M",1.04983333333333,1.02316666666667,0.0371191413830006,0.256943668055095,NA
"1315",1315,"NK:HLA-F_NK:B2M","NK","HLA-F","NK","B2M",1.14433333333333,1.077,0.0874891066918931,0.256943668055095,NA
"1316",1316,"NK:HLA-F_T:B2M","NK","HLA-F","T","B2M",1.10766666666667,1.0575,0.0668661289635632,0.256943668055095,NA
"1317",1317,"Ery:TFRC_B:B2M","Ery","TFRC","B","B2M",1.254,1.15,0.124903486970301,0.26166013048654,NA
"1318",1318,"Ery:TFRC_DC:B2M","Ery","TFRC","DC","B2M",1.2058,1.175,0.0373298776980425,0.26166013048654,NA
"1319",1319,"Ery:TFRC_Ery:B2M","Ery","TFRC","Ery","B2M",1.02983333333333,0.944666666666667,0.124533615184984,0.26166013048654,NA
"1320",1320,"Ery:TFRC_Gran:B2M","Ery","TFRC","Gran","B2M",1.21633333333333,1.11483333333333,0.125710605657508,0.26166013048654,NA
"1321",1321,"Ery:TFRC_HSPC:B2M","Ery","TFRC","HSPC","B2M",1.16466666666667,1.08233333333333,0.105772223630672,0.26166013048654,NA
"1322",1322,"Ery:TFRC_Mono:B2M","Ery","TFRC","Mono","B2M",1.2575,1.19133333333333,0.077981266372555,0.26166013048654,NA
"1323",1323,"Ery:TFRC_NK:B2M","Ery","TFRC","NK","B2M",1.3638,1.2455,0.130907068410805,0.26166013048654,NA
"1324",1324,"Ery:TFRC_T:B2M","Ery","TFRC","T","B2M",1.3085,1.2255,0.0945434401811953,0.26166013048654,NA
"1325",1325,"NK:KLRC1_B:B2M","NK","KLRC1","B","B2M",0.8954,0.9465,-0.0800701876875233,-0.287391765876965,NA
"1326",1326,"NK:KLRC1_DC:B2M","NK","KLRC1","DC","B2M",0.8285,0.9715,-0.229712298363893,-0.287391765876965,NA
"1327",1327,"NK:KLRC1_Ery:B2M","NK","KLRC1","Ery","B2M",0.6615,0.741333333333333,-0.164381225723674,-0.287391765876965,NA
"1328",1328,"NK:KLRC1_Gran:B2M","NK","KLRC1","Gran","B2M",0.8468,0.911333333333333,-0.105957567764677,-0.287391765876965,NA
"1329",1329,"NK:KLRC1_HSPC:B2M","NK","KLRC1","HSPC","B2M",0.7982,0.878833333333333,-0.138839312034767,-0.287391765876965,NA
"1330",1330,"NK:KLRC1_Mono:B2M","NK","KLRC1","Mono","B2M",0.8906,0.987666666666667,-0.149246608684585,-0.287391765876965,NA
"1331",1331,"NK:KLRC1_NK:B2M","NK","KLRC1","NK","B2M",0.9786,1.042,-0.09056408973283,-0.287391765876965,NA
"1332",1332,"NK:KLRC1_T:B2M","NK","KLRC1","T","B2M",0.9596,1.02216666666667,-0.0911253875134628,-0.287391765876965,NA
"1333",1333,"DC:FCGRT_DC:CD300E","DC","FCGRT","DC","CD300E",0.140333333333333,0.407,-1.53617106192101,-0.280825422280217,NA
"1334",1334,"DC:FCGRT_Gran:CD300E","DC","FCGRT","Gran","CD300E",0.229333333333333,0.396333333333333,-0.789268245043558,-0.280825422280217,NA
"1335",1335,"DC:FCGRT_Mono:CD300E","DC","FCGRT","Mono","CD300E",0.354,0.548833333333333,-0.632618745791194,-0.280825422280217,NA
"1336",1336,"Ery:FCGRT_DC:CD300E","Ery","FCGRT","DC","CD300E",0.0318,0.3125,-3.29675751915246,-0.451280203953019,NA
"1337",1337,"Ery:FCGRT_Gran:CD300E","Ery","FCGRT","Gran","CD300E",0.082,0.3015,-1.878462187282,-0.451280203953019,NA
"1338",1338,"Ery:FCGRT_Mono:CD300E","Ery","FCGRT","Mono","CD300E",0.214833333333333,0.454,-1.07947443965042,-0.451280203953019,NA
"1339",1339,"DC:FCGRT_Mono:SHISA4","DC","FCGRT","Mono","SHISA4",0.214666666666667,0.377333333333333,-0.813741364717266,-0.280825422280217,NA
"1340",1340,"DC:FCGRT_B:IGFLR1","DC","FCGRT","B","IGFLR1",0.250166666666667,0.438,-0.808041298701641,-0.280825422280217,NA
"1341",1341,"DC:FCGRT_DC:IGFLR1","DC","FCGRT","DC","IGFLR1",0.359833333333333,0.596166666666667,-0.72838687497272,-0.280825422280217,NA
"1342",1342,"DC:FCGRT_Ery:IGFLR1","DC","FCGRT","Ery","IGFLR1",0.1396,0.4165,-1.57701755404326,-0.280825422280217,NA
"1343",1343,"DC:FCGRT_Gran:IGFLR1","DC","FCGRT","Gran","IGFLR1",0.289833333333333,0.483666666666667,-0.738789586760157,-0.280825422280217,NA
"1344",1344,"DC:FCGRT_HSPC:IGFLR1","DC","FCGRT","HSPC","IGFLR1",0.2315,0.422666666666667,-0.868508146158015,-0.280825422280217,NA
"1345",1345,"DC:FCGRT_Mono:IGFLR1","DC","FCGRT","Mono","IGFLR1",0.2805,0.469666666666667,-0.743636434979687,-0.280825422280217,NA
"1346",1346,"DC:FCGRT_NK:IGFLR1","DC","FCGRT","NK","IGFLR1",0.163,0.422333333333333,-1.37351015418858,-0.280825422280217,NA
"1347",1347,"DC:FCGRT_T:IGFLR1","DC","FCGRT","T","IGFLR1",0.173,0.422166666666667,-1.28704063335462,-0.280825422280217,NA
"1348",1348,"Ery:FCGRT_B:IGFLR1","Ery","FCGRT","B","IGFLR1",0.0863333333333333,0.343166666666667,-1.9909198269457,-0.451280203953019,NA
"1349",1349,"Ery:FCGRT_DC:IGFLR1","Ery","FCGRT","DC","IGFLR1",0.144,0.501333333333333,-1.79970134951417,-0.451280203953019,NA
