,ID,community,CPDB,NicheNet,CellChat,community_curated,NicheNet_curated
16684,ITGB1_PTCH2,False,False,True,False,False,False
16685,XCL2_GPR65,False,False,True,False,False,False
16686,IAPP_FSHR,False,False,True,False,False,False
16687,CCL5_GPR18,False,False,True,False,False,False
16688,CXCL3_CCR5,False,False,True,False,False,False
16689,ITGB7_ITGAE,False,False,True,False,False,False
16690,AGRN_ATP1A3,True,False,False,False,True,False
16691,NRXN2_IGSF21,True,False,False,False,False,False
16692,RSPO4_LGR4,True,True,True,False,True,True
16693,FSHB_CRHR1,False,False,True,False,False,False
16694,DKK2_KREMEN1,True,False,False,False,True,False
16695,VIP_AVPR1A,True,True,True,False,True,False
16696,GHRH_GPR176,False,False,True,False,False,False
16697,ANXA1_HMMR,False,False,True,False,False,False
16698,TNFRSF13C_LILRB2,True,False,False,False,False,False
16699,CCL25_PTGER3,False,False,True,False,False,False
16700,DSG2_DLG1,False,False,True,False,False,False
16701,DHRS9_PGR,False,True,False,False,False,False
16702,PTPRC_TIE1,False,False,True,False,False,False
16703,CXCL10_TAS2R3,False,False,True,False,False,False
16704,CXCL16_C5AR1,False,False,True,False,False,False
16705,COL6A5_SDC4,True,False,False,True,False,False
16706,DSG1_CFTR,False,False,True,False,False,False
16707,SEMA3C_NRP1_PLXNA4,False,False,False,True,False,False
16708,CALCA_CALCRL_RAMP1,False,False,False,True,False,False
16709,WNT2_FZD10_LRP5,False,False,False,True,False,False
16710,C5_S1PR4,False,False,True,False,False,False
16711,FAT1_CFTR,False,False,True,False,False,False
16712,RECK_TIGIT,True,False,False,False,False,False
16713,HLA-B_CD8B2,True,False,False,True,False,False
16714,ANXA1_KISS1R,False,False,True,False,False,False
16715,WNT3_PORCN,True,False,False,False,False,False
16716,ENTPD1_ADORA3,True,True,False,True,True,False
16717,GNRH2_GNRHR,True,True,True,False,True,True
16718,CXCL16_NPY5R,False,False,True,False,False,False
16719,HCRT_NPFFR1,False,False,True,False,False,False
16720,GP1BB_ITGB2,True,False,False,False,False,False
16721,NPB_NPY2R,False,False,True,False,False,False
16722,HLA-A_KIR2DS4,True,False,False,False,False,False
16723,SPP1_CCR8,True,True,False,False,False,False
16724,PPBP_TAS2R16,False,False,True,False,False,False
16725,CORT_GALR3,False,False,True,False,False,False
16726,CCL21_P2RY14,False,False,True,False,False,False
16727,POMC_CXCR5,False,False,True,False,False,False
16728,WNT7A_SFRP5,False,True,False,False,False,False
16729,EDN2_F2RL3,False,False,True,False,False,False
16730,CALCA_CALCRL_RAMP3,False,False,False,True,False,False
16731,CCL26_CCR5,True,False,True,False,True,False
16732,LAMC2_ITGA2,True,False,True,False,False,False
16733,XCL1_FPR2,False,False,True,False,False,False
16734,IL17F_IL17RA,True,True,True,False,True,True
16735,HCRT_ADRA1A,False,False,True,False,False,False
16736,APP_NMBR,False,False,True,False,False,False
16737,PMCH_HCAR1,False,False,True,False,False,False
16738,VIP_NPR3,True,False,False,False,True,False
16739,GNA13_TBXA2R,True,False,False,False,False,False
16740,NPTN_GABRA3,False,False,True,False,False,False
16741,CXCL6_NPY4R,False,False,True,False,False,False
16742,FADD_TRADD,True,False,False,False,True,False
16743,SIGLEC8_SIGLEC9,True,False,False,False,False,False
16744,CDH1_CDH3,False,False,True,False,False,False
16745,C5_HRH4,False,False,True,False,False,False
16746,SAA1_CYSLTR1,False,False,True,False,False,False
16747,CXCL13_HTR1A,False,False,True,False,False,False
16748,CATSPERD_CATSPER2,False,True,False,False,False,False
16749,PMCH_NPY2R,False,False,True,False,False,False
16750,LEPR_KIR2DL5A,True,False,False,False,False,False
16751,HMGB1_AGER,True,False,True,False,True,False
16752,CCL27_SSTR3,False,False,True,False,False,False
16753,PF4_CCR3,False,False,True,False,False,False
16754,PIK3CB_FGFR4,False,False,True,False,False,False
16755,FAM3D_FPR2,True,False,False,False,True,False
16756,TENM3_ADGRL1,False,False,False,True,False,False
16757,CXCL12_CCR8,False,False,True,False,False,False
16758,NPFF_TACR2,False,False,True,False,False,False
16759,GAST_BDKRB2,False,False,True,False,False,False
16760,WNT3A_SFRP4,False,True,True,False,False,False
16761,NTN4_UNC5B,False,True,False,True,False,False
16762,PF4_GPR18,False,False,True,False,False,False
16763,CRLF1_LIFR,True,False,True,False,False,False
16764,KNG1_APLNR,False,False,True,False,False,False
16765,CXCL2_FPR2,False,False,True,False,False,False
16766,ADM2_RXFP1,False,False,True,False,False,False
16767,POMC_VTN,False,False,True,False,False,False
16768,CXCL3_CASR,False,False,True,False,False,False
16769,KNG1_BDKRB1,True,True,True,True,True,True
16770,COL2A1_ITGAV,True,False,True,False,False,True
16771,NTS_PTGFR,False,False,True,False,False,False
16772,PTPRC_CD28,False,False,True,False,False,False
16773,AGRP_MC5R,True,True,True,False,True,True
16774,FLRT3_UNC5D,True,False,False,True,False,False
16775,FGFR3_SDC4,True,False,False,False,False,False
16776,IL10RB_IFNLR1,True,False,False,False,True,False
16777,GDF9_KIT,False,False,True,False,False,False
16778,SAA1_ADORA1,False,False,True,False,False,False
16779,CXCL10_ADORA3,False,False,True,False,False,False
16780,GCG_GRM5,False,False,True,False,False,False
16781,NMS_BDKRB1,False,False,True,False,False,False
16782,OXT_P2RY2,False,False,True,False,False,False
16783,CCL25_CASR,False,False,True,False,False,False
16784,LHB_VIPR2,False,False,True,False,False,False
16785,IL5_IL5RA_CSF2RB,False,False,False,True,False,False
16786,GFAP_APLNR,True,False,False,False,False,False
16787,GSTP1_ITGA4,False,False,True,False,False,False
16788,CXCL1_MTNR1A,True,False,False,False,True,False
16789,PMCH_ADRA1B,False,False,True,False,False,False
16790,APP_TRHR,False,False,True,False,False,False
16791,CD40LG_ITGB2,True,False,False,False,True,False
16792,CXCL16_CXCR5,False,False,True,False,False,False
16793,EDN2_NTSR2,False,False,True,False,False,False
16794,NPY_HTR1F,False,False,True,False,False,False
16795,COL4A4_CD44,True,False,False,True,False,False
16796,WNT3A_FZD4_LRP5,False,False,False,True,False,False
16797,COL1A2_ITGB8,True,False,False,False,False,False
16798,EFNB2_HIDE1,True,False,False,False,False,False
16799,FCAR_VSIG8,True,False,False,False,False,False
16800,ADCYAP1_PTH2R,False,False,True,False,False,False
16801,EDN2_BDKRB2,False,False,True,False,False,False
16802,WNT8B_FZD6_LRP5,False,False,False,True,False,False
16803,FSHB_DRD5,False,False,True,False,False,False
16804,RLN3_TAS2R39,False,False,True,False,False,False
16805,CCL28_HCAR2,False,False,True,False,False,False
16806,CCL25_TAS2R39,False,False,True,False,False,False
16807,WNT7A_RECK,True,False,False,False,True,False
16808,RLN3_GPR20,True,False,True,False,True,False
16809,PPBP_APLNR,False,False,True,False,False,False
16810,BMPR1A_BMPR1B,False,True,False,False,False,False
16811,SOSTDC1_WNT16,True,False,False,False,False,False
16812,GRP_GPR4,False,False,True,False,False,False
16813,GRP_AGTR1,False,False,True,False,False,False
16814,DSC2_EPHA7,False,False,True,False,False,False
16815,NTN1_NOTCH1,False,False,True,False,False,False
16816,CGA_DRD1,False,False,True,False,False,False
16817,GDF5_ACVR2B,True,True,True,False,True,False
16818,CXCL12_TAS2R3,False,False,True,False,False,False
16819,CXCL5_ADRA2B,False,False,True,False,False,False
16820,FGF4_FGFR3,True,True,True,True,True,True
16821,GAST_NPSR1,False,False,True,False,False,False
16822,NMS_CCR9,False,False,True,False,False,False
16823,CGA_GPR25,False,False,True,False,False,False
16824,VCAN_TLR3,True,False,False,False,False,False
16825,EPHB3_EFNB2,False,True,False,False,False,False
16826,LAMC2_ITGA6_ITGB1,False,False,False,True,False,False
16827,ICAM1_SPN,True,False,True,True,True,False
16828,CXCL5_TAS2R1,False,False,True,False,False,False
16829,CXCL12_CCR6,False,False,True,False,False,False
16830,NOTUM_WNT8A,True,False,False,False,False,False
16831,PNOC_CASR,False,False,True,False,False,False
16832,POMC_CCR7,False,False,True,False,False,False
16833,PYY_TAS2R3,False,False,True,False,False,False
16834,PDYN_SSTR2,False,False,True,False,False,False
16835,CMTM6_LPAR1,False,False,True,False,False,False
16836,CCL5_GRM3,False,False,True,False,False,False
16837,ACVR2B_BMPR1B,True,False,False,False,True,False
16838,APP_HTR2A,False,False,True,False,False,False
16839,PENK_GPR17,False,False,True,False,False,False
16840,PNOC_DRD2,False,False,True,False,False,False
16841,PENK_NPY2R,False,False,True,False,False,False
16842,NMB_KISS1R,False,False,True,False,False,False
16843,VWF_TNFRSF11B,True,False,True,False,True,False
16844,PROK2_UTS2R,False,False,True,False,False,False
16845,RETN_CAP1,True,False,False,True,True,False
16846,WNT6_LRP6,True,True,False,False,True,False
16847,KNG1_NPY1R,False,False,True,False,False,False
16848,CRH_DRD1,False,False,True,False,False,False
16849,PTH_DRD5,False,False,True,False,False,False
16850,RXRG_CRABP2,False,True,False,False,False,False
16851,SST_NMUR1,False,False,True,False,False,False
16852,GCG_GPR15,False,False,True,False,False,False
16853,ADM_RXFP2,False,False,True,False,False,False
16854,CALM3_CACNA1C,True,False,False,False,True,False
16855,SELP_CD34,False,True,False,False,False,False
16856,IL6R_ISLR2,True,False,False,False,False,False
16857,GIP_AVPR2,False,False,True,False,False,False
16858,TCN2_LRP2,True,False,False,False,True,False
16859,INSL5_CCR5,False,False,True,False,False,False
16860,PTH2_GPR84,True,False,False,False,True,False
16861,PCDHGB6_PCDHGB6,False,False,False,True,False,False
16862,CCL5_GABBR2,False,False,True,False,False,False
16863,TAC1_BDKRB2,False,False,True,False,False,False
16864,POMC_GRM3,False,False,True,False,False,False
16865,CRH_GHRHR,False,False,True,False,False,False
16866,IBSP_ITGB3,True,False,True,False,False,True
16867,CCL21_TAS2R38,False,False,True,False,False,False
16868,PROK1_FFAR3,False,False,True,False,False,False
16869,FGFR2_RAMP1,True,False,False,False,False,False
16870,GNAI2_S1PR3,True,False,False,False,True,False
16871,XCL2_CCKBR,False,False,True,False,False,False
16872,PTPRF_GRIA2,False,False,True,False,False,False
16873,CXCL9_CCR9,False,False,True,False,False,False
16874,CXCL6_TAS2R60,False,False,True,False,False,False
16875,CALCA_RAMP3,True,False,True,False,True,False
16876,RLN2_CALCR,False,False,True,False,False,False
16877,TCN1_CD320,True,False,False,False,True,False
16878,APP_PTGDR2,False,False,True,False,False,False
16879,WNT5A_SFRP4,False,True,False,False,False,False
16880,INHBB_ACVR1B_ACVR2B,False,False,False,True,False,False
16881,FGF2_THBS1,True,False,False,False,False,False
16882,DKK1_WNT8A,True,False,False,False,False,False
16883,NPW_NMUR2,False,False,True,False,False,False
16884,ITGB4_ITGA6,False,True,False,False,False,False
16885,ADRA1B_CXCR4,True,False,False,False,False,False
16886,COL4A1_ITGAV,True,False,False,False,False,False
16887,IGFBP1_IGFL3,True,False,False,False,False,False
16888,CCL27_GALR1,False,False,True,False,False,False
16889,C5_HTR1A,False,False,True,False,False,False
16890,CCL5_MTNR1A,True,False,True,False,True,False
16891,COL9A3_ITGA9_ITGB1,False,False,False,True,False,False
16892,AVP_LTB4R,False,False,True,False,False,False
16893,PDGFC_FLT4,True,True,True,False,False,True
16894,PPBP_ACKR3,False,False,True,False,False,False
16895,CCL25_OXGR1,False,False,True,False,False,False
16896,HLA-A_LILRB2,True,False,False,False,True,False
16897,GAL_GPR151,True,True,True,False,True,False
16898,TNC_ITGAV_ITGB3,False,False,False,True,False,False
16899,PDAP1_PDGFRB,True,False,False,False,True,False
16900,NPY_TAS2R41,False,False,True,False,False,False
16901,CXCL9_TAS2R14,False,False,True,False,False,False
16902,WNT3_FZD8_LRP5,False,False,False,True,False,False
16903,FSHB_PTGDR,False,False,True,False,False,False
16904,PNOC_BDKRB2,False,False,True,False,False,False
16905,ADAM29_ITGA4,True,False,False,False,True,False
16906,CALM2_AQP6,True,False,False,False,True,False
16907,PPBP_HRH3,False,False,True,False,False,False
16908,LAMA3_SV2B,True,False,False,True,False,False
16909,CXCL6_HRH3,False,False,True,False,False,False
16910,NPB_BDKRB1,False,False,True,False,False,False
16911,POMC_GPER1,False,False,True,False,False,False
16912,LAMC3_ITGA6_ITGB1,False,False,False,True,False,False
16913,PCSK9_LRP1,True,False,False,False,True,False
16914,GIP_GPBAR1,False,False,True,False,False,False
16915,CCL5_ADORA1,False,False,True,False,False,False
16916,PROK2_AVPR1B,False,False,True,False,False,False
16917,CRH_ADORA2A,False,False,True,False,False,False
16918,VSTM2L_KIR2DL5A,True,False,False,False,False,False
16919,SIGLEC5_CD33,True,False,False,False,False,False
16920,EDN2_GHSR,False,False,True,False,False,False
16921,WIF1_WNT1,True,True,False,False,False,False
16922,FGF23_FGFR3,True,True,True,True,True,False
16923,COL4A1_ITGA2_ITGB1,False,False,False,True,False,False
16924,EFNA2_EPHA7,True,True,True,True,True,True
16925,CXCL3_OPRL1,False,False,True,False,False,False
16926,CXCL11_P2RY13,False,False,True,False,False,False
16927,LAMC2_ITGB4,True,False,True,False,False,True
16928,CD47_PCSK4,True,False,False,False,False,False
16929,APOA2_LRP1,True,False,False,False,True,False
16930,CD300LF_CD300LG,True,False,False,False,False,False
16931,DDC_HTR7,False,True,False,False,False,False
16932,XCL1_CCKAR,False,False,True,False,False,False
16933,UBASH3B_NR1I2,False,True,False,False,False,False
16934,NTS_HTR2A,False,False,True,False,False,False
16935,VEGFA_LYVE1,False,False,True,False,False,False
16936,PTH_PTGER2,False,False,True,False,False,False
16937,SAA1_CNR1,False,False,True,False,False,False
16938,CALCB_HTR4,False,False,True,False,False,False
16939,EFNA3_EPHB3,False,False,True,False,False,False
16940,CCL28_GABBR1,False,False,True,False,False,False
16941,TIE1_TEK,True,False,False,False,False,False
16942,PNOC_NPY2R,False,False,True,False,False,False
16943,FN1_TFRC,False,False,True,False,False,False
16944,GP1BA_F2,False,True,False,False,False,False
16945,ADM_PTH2R,False,False,True,False,False,False
16946,CORT_CCR4,False,False,True,False,False,False
16947,CD86_CD80,False,False,True,False,False,False
16948,CXCL10_SDC4,True,False,False,False,True,False
16949,RSPO4_WNT6,True,False,False,False,False,False
16950,GHRL_F2RL2,False,False,True,False,False,False
16951,CXCL13_S1PR4,False,False,True,False,False,False
16952,NTN3_UNC5A,False,False,True,False,False,False
16953,NPFF_FFAR3,False,False,True,False,False,False
16954,CXCL11_CHRM4,False,False,True,False,False,False
16955,FZD8_LRP5,True,False,False,False,True,False
16956,RETN_TLR4,True,False,False,True,True,False
16957,RLN3_NPSR1,False,False,True,False,False,False
16958,POMC_HTR6,False,False,True,False,False,False
16959,INS_INSSR,False,False,False,True,False,False
16960,SDC1_ADGRA2,False,False,False,True,False,False
16961,KIR3DL1_HLA-A,False,True,False,False,False,False
16962,INHABA_ACVR2A,False,False,False,True,False,False
16963,SERPING1_SELE,True,False,True,False,True,False
16964,CXCL16_ADRA2A,True,False,True,False,True,False
16965,ANG_EGFR,True,False,False,False,True,False
16966,DLL1_TNFRSF8,True,False,False,False,False,False
16967,CCL25_TAS2R3,False,False,True,False,False,False
16968,PDYN_CXCR1,False,False,True,False,False,False
16969,IGFBP6_IGF1,True,False,False,False,False,False
16970,COL15A1_ITGA2,False,True,False,False,False,False
16971,KRTAP4-12_AQP1,True,False,False,False,False,False
16972,WNT9B_PORCN,True,False,False,False,False,False
16973,LAMA2_ITGA1,True,False,False,False,True,False
16974,RSPO4_WNT7A,True,False,False,False,False,False
16975,GRP_P2RY6,False,False,True,False,False,False
16976,IAPP_ADRB1,False,False,True,False,False,False
16977,SLIT2_APP,True,False,False,False,True,False
16978,CCL25_APLNR,False,False,True,False,False,False
16979,VIP_RAMP2,True,False,True,False,True,False
16980,CXCL2_MTNR1A,True,False,True,False,True,False
16981,CXCL2_HRH4,False,False,True,False,False,False
16982,BMP8B_ACVR1_ACVR2B,False,False,False,True,False,False
16983,PTHLH_HRH2,False,False,True,False,False,False
16984,INSL5_SSTR4,False,False,True,False,False,False
16985,COL17A1_ITGB1,False,True,False,False,False,False
16986,ITGB1_NCSTN,False,False,True,False,False,False
16987,ADM_CALCRL_RAMP3,False,False,False,True,False,False
16988,PDYN_GPER1,False,False,True,False,False,False
16989,SEMA3C_NRP2_PLXNA1,False,False,False,True,False,False
16990,L1CAM_ITGAV_ITGB3,False,False,False,True,False,False
16991,CAMP_EGFR,True,False,False,False,True,False
16992,MMP9_ITGAM,True,False,True,False,True,False
16993,CALM2_PDE1C,True,False,True,False,True,True
16994,ERBB2_HBEGF,False,True,False,False,False,False
16995,CCK_GPR17,False,False,True,False,False,False
16996,CORT_CCR5,False,False,True,False,False,False
16997,COL26A1_ITGA10,False,True,False,False,False,False
16998,PPBP_TAS2R38,False,False,True,False,False,False
16999,PROK1_LPAR5,False,False,True,False,False,False
17000,LTF_LRP11,True,False,True,False,True,True
17001,CCL21_DRD4,False,False,True,False,False,False
17002,PROC_ITGAM,True,False,False,False,True,False
17003,PENK_CCR3,False,False,True,False,False,False
17004,CXCL13_TAS2R38,False,False,True,False,False,False
17005,GDF1_ACVR1C,True,False,True,False,True,False
17006,SST_ADORA1,False,False,True,False,False,False
17007,CCL20_CCR1,False,False,True,False,False,False
17008,RSPO2_WNT9B,True,False,False,False,False,False
17009,UTS2B_P2RY6,False,False,True,False,False,False
17010,HLA-G_KIR2DL4,True,False,True,False,True,True
17011,TF_GPR162,True,False,False,False,False,False
17012,PROC_TEK,True,False,False,False,True,False
17013,WNT7A_FZD10_LRP5,False,False,False,True,False,False
