cluster,gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Mono,HSPA1B,3.272411751802621e-134,0.2565140608374643,0.202,0.077,5.160593332592734e-130
Mono,ID2,1.2271744678121054e-133,0.25181505510131497,0.744,0.529,1.9352541357396904e-129
Mono,GPR183,1.4844987635520682e-132,-0.3062373586739471,0.143,0.28,2.3410545501216116e-128
Mono,KLF3,1.6177197995297803e-132,-0.26450763424391954,0.37,0.491,2.551144123858464e-128
Mono,LITAF,5.703191865791559e-132,-0.2508518191333898,0.227,0.391,8.993933572353288e-128
Mono,TMBIM4,5.1230378956053034e-126,-0.26331406998337603,0.457,0.521,8.079030761369563e-122
Mono,CES1,3.746393050077173e-125,-0.2539503745400944,0.088,0.208,5.9080618399717015e-121
Mono,ZNF106,5.999942929427697e-123,-0.26478440032461054,0.359,0.463,9.461909999707478e-119
Mono,NAAA,3.262125209359522e-120,-0.2664656387117179,0.26,0.375,5.144371455159966e-116
Mono,SH3BP5,2.284847715617422e-117,-0.25421819503417886,0.187,0.312,3.603204847528674e-113
Mono,PLXDC2,5.213551341699043e-110,-0.2527171337853895,0.247,0.371,8.221770465859391e-106
Mono,SLC2A3,5.332612795191632e-101,-0.2533147483742866,0.525,0.589,8.409530378017204e-97
Mono,HLA-DRB5,1.2151801062024639e-77,-0.3070886933017897,0.274,0.352,1.9163390274812854e-73
Gran,IFI6,1.0999209431338572e-183,1.0632326926120608,0.677,0.142,1.734575327322093e-179
Gran,IFI44L,5.732702198419243e-177,0.7728833753408092,0.547,0.026,9.040471366907146e-173
Gran,ANKRD28,7.76877497345769e-158,0.7629752571873181,0.866,0.529,1.2251358133142778e-153
Gran,H3F3B,4.331477617500589e-151,0.3185258257525734,0.991,0.973,6.830740202798428e-147
Gran,LY6E,1.5098696312109696e-148,0.8662927672710865,0.682,0.223,2.381064408419699e-144
Gran,ISG15,6.027921760816206e-147,0.9227790518573258,0.644,0.178,9.506032616807158e-143
Gran,HLA-DRB1,7.709363135685398e-143,-0.7320210204774344,0.544,0.906,1.2157665664975872e-138
Gran,PCAT18,6.070396486546323e-136,0.47333978324285925,0.403,0.002,9.573015259283552e-132
Gran,PLEK,7.731363335910838e-134,0.5593143603260087,0.918,0.662,1.2192359980731391e-129
Gran,S100A4,4.227273850841129e-132,-0.38253178059981674,0.865,0.994,6.66641086277646e-128
Gran,MX1,2.0422959336900974e-130,0.5441310960495055,0.506,0.06,3.220700687429284e-126
Gran,HMGN2,4.741995729061879e-129,-0.4452458386480478,0.883,0.941,7.478127264730583e-125
Gran,SAT1,7.398676032920388e-128,0.5027763706994823,0.961,0.83,1.1667712103915453e-123
Gran,RPS4X,1.760031324527573e-126,-0.31386606088123603,0.9,0.99,2.7755693987799827e-122
Gran,ANP32B,7.34294614044832e-126,-0.4873795045907061,0.733,0.892,1.1579826063487e-121
Gran,RPL23,7.890834860617676e-122,-0.2998642566654395,0.911,0.98,1.2443846575194076e-117
Gran,H1FX,1.991953138222902e-120,0.4349478121724306,0.953,0.877,3.1413100989775165e-116
Gran,RPS7,7.320062900486005e-120,-0.26304164869146907,0.936,0.98,1.154373919406643e-115
Gran,RPLP0,1.1728968135157863e-118,-0.3042867480442286,0.918,0.991,1.849658274914395e-114
Gran,ZFP36,1.8609102162625459e-115,0.6212293582118363,0.837,0.618,2.934655411046035e-111
Gran,IFI27,2.0264995322076996e-115,1.0231056628211843,0.366,0.011,3.1957897622915423e-111
Gran,AC020656.1,7.97971462181416e-114,-0.3755151371118062,0.849,0.998,1.258400995860093e-109
Gran,TRGC2,2.972615387724454e-113,0.5079059698801063,0.434,0.045,4.687814466441464e-109
Gran,COX4I1,7.033629157013682e-109,-0.26433476477417495,0.899,0.961,1.1092033180610577e-104
Gran,RPL18,4.8399565400504525e-108,-0.25938660778908473,0.914,0.996,7.632611463659563e-104
Gran,MDM2,8.058781924267893e-108,0.7223573585999392,0.605,0.191,1.2708699094570469e-103
Gran,GABARAP,1.4080195794269722e-106,-0.32439471516603,0.852,0.946,2.2204468767563353e-102
Gran,FCN1,3.0564662196027875e-106,-0.813126440042325,0.332,0.767,4.820047228313596e-102
Gran,TNFAIP3,8.758883331686095e-106,0.7155127998420054,0.569,0.169,1.3812759014068971e-101
Gran,TRIM22,4.7578020297811055e-105,0.5588948157351364,0.629,0.2,7.503053800964804e-101
Gran,KDM5B,1.3951137110444842e-102,0.5502451304994634,0.525,0.121,2.2000943223171515e-98
Gran,PLIN2,3.539111843329715e-102,0.6638493237293117,0.619,0.232,5.58117937693096e-98
Gran,RETN,9.881114110934648e-102,-0.7664395271892852,0.394,0.725,1.558251695294394e-97
Gran,IRF2BP2,1.997803521231846e-101,0.4868895980893603,0.908,0.652,3.150536152982621e-97
Gran,RPSA,2.4043439958960348e-101,-0.31904724080380165,0.891,0.975,3.791650481528047e-97
Gran,NFKBIA,1.1335767390048414e-100,0.609594939758814,0.838,0.583,1.7876505174106349e-96
Gran,PVT1,2.6135439255468425e-99,0.5663517440847146,0.472,0.087,4.1215587705873705e-95
Gran,MIR222HG,2.51788677603532e-98,0.5509215818931019,0.572,0.167,3.9707074458076995e-94
Gran,OAZ1,9.79154957458e-98,-0.2649619529926819,0.913,0.981,1.544127367911266e-93
Gran,CA2,1.2557736218849357e-96,0.6195327905510051,0.457,0.095,1.9803550017125436e-92
Gran,CALM1,9.466761660495014e-95,-0.3336166145330359,0.837,0.91,1.4929083138600637e-90
Gran,TRIB1,2.871454500131727e-94,0.5820042933411681,0.706,0.306,4.528283746707733e-90
Gran,DEK,1.633536289607618e-92,-0.43456460254777607,0.75,0.867,2.576086728711214e-88
Gran,AP2S1,9.559404417024866e-92,-0.41198479245930053,0.683,0.849,1.5075180765648213e-87
Gran,HOXA9,4.315560292627503e-90,0.399869904725103,0.333,0.026,6.805638581473572e-86
Gran,PPP1R27,1.5325008140718017e-89,0.5570508797498237,0.321,0.021,2.4167537837912315e-85
Gran,CST3,3.711104423169579e-88,-0.3097418832741359,0.882,0.981,5.852411675338426e-84
Gran,ARMH1,3.4512095716180708e-87,0.5272839016173154,0.725,0.393,5.4425574944416974e-83
Gran,CCNL1,2.1225989181188602e-86,0.43996706238013306,0.931,0.791,3.3473384938734423e-82
Gran,HLA-DRA,2.887565934012212e-86,-0.6191181618663779,0.484,0.932,4.553691477937258e-82
Gran,CES1,2.4300537530071765e-85,-0.5675695722772863,0.135,0.51,3.8321947684923173e-81
Gran,EIF3K,4.562297227731754e-85,-0.3377109184730176,0.763,0.879,7.194742728132976e-81
Gran,FUT4,7.637909342374084e-85,0.44020707108979995,0.502,0.126,1.204498303292393e-80
Gran,TRPM4,2.7090673030815915e-83,0.3595444840618983,0.302,0.018,4.27219913695967e-79
Gran,METTL7B,7.993006661039871e-82,0.32840964754128377,0.285,0.012,1.2604971504459877e-77
Gran,ARL4A,2.003710805855163e-80,0.7042466249488524,0.702,0.446,3.1598519408335923e-76
Gran,RPS27L,2.499633070813928e-80,0.47218458278025,0.796,0.511,3.9419213526735645e-76
Gran,CACNA2D4,2.677930362463476e-80,0.4064942432828388,0.386,0.068,4.223096181604902e-76
Gran,RPL7A,1.251763165786093e-79,-0.29291337992657307,0.881,0.99,1.9740305124446687e-75
Gran,XAF1,1.1148321590898937e-78,0.4371929510068049,0.503,0.14,1.7580903148847624e-74
Gran,AHR,1.8500355711374665e-78,0.5270270423819163,0.703,0.371,2.9175060956837846e-74
Gran,RPS23,1.8983568310803323e-78,-0.25263959936074043,0.893,0.998,2.993708722613684e-74
Gran,LINC00482,3.4202373455076063e-78,0.3192054004241253,0.272,0.011,5.3937142938654955e-74
Gran,ZFR,9.19730911552091e-78,0.5494478182557054,0.614,0.298,1.4504156475176476e-73
Gran,FLT3,9.239741545838565e-78,0.41810440885811373,0.486,0.134,1.4571072417787416e-73
Gran,CCL5,2.412778800303956e-77,0.4131182961939874,0.356,0.057,3.804952168079338e-73
Gran,PTGER4,1.5363220652482157e-76,0.5814374730317259,0.478,0.148,2.422779896896436e-72
Gran,S100A8,1.0600592428783075e-75,-0.5741033291972935,0.64,0.96,1.6717134260190909e-71
Gran,IFI44,3.5023534266614045e-75,0.3733024737504248,0.385,0.072,5.523211353845035e-71
Gran,LAMP5,3.2609152041159405e-74,0.44446060992279945,0.384,0.08,5.142463276890838e-70
Gran,TYMP,1.9274412355658701e-72,0.4551182599448592,0.819,0.612,3.039574828487377e-68
Gran,CTNNB1,5.203389744066397e-72,0.46606279863493594,0.791,0.456,8.205745626392709e-68
Gran,IER5,1.1359911178079993e-71,0.48512069558874726,0.639,0.293,1.791457992783215e-67
Gran,DDIT3,2.1918986272354582e-71,0.4803347420874798,0.618,0.254,3.456624135150318e-67
Gran,HNRNPA1,2.649166123347784e-71,-0.26413041378101565,0.878,0.917,4.177734976519455e-67
Gran,SP110,3.96229988911293e-71,0.4066965942817721,0.524,0.171,6.24854692513109e-67
Gran,RPS17,4.631413222623808e-71,-0.26876214070547366,0.883,0.981,7.303738652077746e-67
Gran,SNHG5,6.3486371579360545e-71,-0.3611749857952249,0.79,0.889,1.0011800798065158e-66
Gran,CLU,1.6742212471253604e-70,0.4042589925098209,0.382,0.082,2.6402469067166933e-66
Gran,AC007952.4,1.890179928761445e-70,-0.5217646317432754,0.464,0.71,2.9808137476567985e-66
Gran,PARP14,2.5222559620067974e-70,0.5072209819461595,0.611,0.27,3.9775976520847193e-66
Gran,PROK2,1.477782240181682e-69,0.43489993850335795,0.439,0.121,2.3304625927665127e-65
Gran,LGALS1,9.453065960693016e-69,-0.37547207776004266,0.782,0.986,1.4907485020012886e-64
Gran,MT1G,3.1303999548957213e-68,0.46928612089313754,0.227,0.005,4.9366407288705524e-64
Gran,GABPB1-AS1,5.487752616410844e-68,0.4946928781623991,0.601,0.26,8.654185876079901e-64
Gran,WDR49,7.70651072974689e-68,0.35057923386786455,0.36,0.068,1.2153167420810845e-63
Gran,PLCG2,1.0653736866083319e-66,0.5510616806459341,0.596,0.269,1.6800943037813394e-62
Gran,HLA-DQB1,1.129946055262706e-66,-0.5157599381786877,0.247,0.575,1.7819249291492874e-62
Gran,PCM1,1.378086148901338e-66,0.45001007882976474,0.729,0.406,2.17324185681741e-62
Gran,KLHDC7B,4.847990515401931e-66,0.2574164785886026,0.255,0.019,7.6452810427888445e-62
Gran,OAS2,4.949280351887487e-66,0.26359202087803085,0.307,0.041,7.805015114926567e-62
Gran,NFKBIZ,1.0097069647034598e-65,0.481617326450563,0.75,0.449,1.592307883337356e-61
Gran,RIPK2,1.2416227603513305e-64,0.4360661302190772,0.57,0.256,1.9580390930740483e-60
Gran,IRF7,5.014873673077307e-64,0.33602570899263706,0.422,0.112,7.908455782442913e-60
Gran,CD83,8.664941064529627e-64,0.42624187189982693,0.507,0.185,1.3664612058763222e-59
Gran,IFITM3,1.7844716579611443e-63,0.4529643893512156,0.438,0.134,2.8141118046047248e-59
Gran,ODF3B,2.812593778122995e-62,0.3841997693838475,0.526,0.203,4.4354603880999634e-58
Gran,PER1,6.019128864722636e-62,0.38820542541913605,0.545,0.219,9.492166219667598e-58
Gran,ZBTB10,1.0976792677610578e-61,0.38618587364654255,0.423,0.128,1.7310402052591881e-57
Gran,ALDH2,2.2378873952134025e-61,-0.41541231566382614,0.147,0.471,3.529148422251536e-57
Gran,ELANE,2.736656172368245e-61,-0.636822726823439,0.171,0.484,4.3157067838247224e-57
Gran,MT2A,3.4392564633685345e-61,0.6896636562110992,0.604,0.37,5.423707442732179e-57
Gran,MBNL1,5.057509069947555e-61,0.3480551887795762,0.9,0.743,7.975691803307294e-57
Gran,H2AFZ,1.4694223162916753e-59,-0.3852124868996112,0.79,0.836,2.317278992791972e-55
Gran,DDX5,1.6119296004194615e-59,0.2583678623379764,0.982,0.934,2.542012979861491e-55
Gran,TSC22D3,4.172662754316374e-59,0.4055410525077241,0.829,0.708,6.580289163556922e-55
Gran,HLA-DPB1,7.042545652369414e-59,-0.47840011874943456,0.338,0.683,1.1106094493786565e-54
Gran,BEX1,3.385251846644977e-58,0.3170811774844778,0.25,0.027,5.338542162159128e-54
Gran,ANKRD18A,5.831682612670038e-58,0.29983437124183604,0.269,0.036,9.19656348018065e-54
Gran,SLC25A3,6.583826812299528e-58,-0.3495701730804637,0.685,0.789,1.0382694882996355e-53
Gran,PNRC1,1.6125617421182367e-57,0.3178260961646793,0.896,0.743,2.5430098673204595e-53
Gran,RHOB,4.217336689680252e-57,0.5190049972011473,0.615,0.338,6.650739959625758e-53
Gran,PMAIP1,6.088414662890649e-57,0.44916941797120746,0.625,0.331,9.601429923378553e-53
Gran,SAMD9L,3.059641966432547e-56,0.29549641972931584,0.359,0.087,4.8250553810641266e-52
Gran,MT1E,3.6913894152587886e-56,0.37114573254177485,0.279,0.046,5.82132110786311e-52
Gran,EIF2AK2,3.801117474884791e-56,0.41597340829184987,0.581,0.273,5.994362257893315e-52
Gran,TALDO1,1.0810287123761112e-55,-0.31594479358784056,0.723,0.841,1.7047822794171275e-51
Gran,HLA-DMA,1.140806051384536e-55,-0.43434927427780423,0.253,0.554,1.7990511430334135e-51
Gran,PHLDA1,1.3634944776181774e-55,0.3547780699492475,0.339,0.083,2.1502307912038658e-51
Gran,TNFSF9,2.485977001357157e-55,0.2657482862734202,0.243,0.029,3.920385731140237e-51
Gran,MSRB3,3.0319806969348408e-55,0.29799831661133835,0.382,0.104,4.781433559066244e-51
Gran,GRINA,4.941704973164386e-55,0.3544940798650823,0.517,0.209,7.793068742680236e-51
Gran,AL391832.2,1.8831159158440108e-54,0.2620155765380256,0.295,0.054,2.969673799286005e-50
Gran,LMNA,2.2756214869374572e-54,0.4794145334917749,0.586,0.294,3.58865508490037e-50
Gran,METTL7A,1.519879934496008e-53,0.3212598935589047,0.452,0.151,2.3968506567002044e-49
Gran,ZMAT3,1.7117097763239612e-53,0.25607498030560555,0.285,0.049,2.6993663172628867e-49
Gran,H2AFV,1.7875335646143964e-53,-0.3240135543375017,0.717,0.804,2.818940431396903e-49
Gran,ITGA4,6.054681252326004e-53,0.38964932233574356,0.615,0.315,9.548232334918108e-49
Gran,KLF2,2.063272571837241e-52,0.4561226717003093,0.744,0.56,3.253780845787329e-48
Gran,RFLNB,5.115483847296621e-52,-0.4074369668856853,0.42,0.661,8.067118027186771e-48
Gran,EEF1B2,5.778115627890662e-52,-0.26346132084485774,0.855,0.944,9.112088345183574e-48
Gran,CCDC26,7.985353745683306e-52,0.3629105411117218,0.318,0.074,1.2592902856942573e-47
Gran,TNNT1,2.70722999553192e-51,0.33830803556132044,0.342,0.09,4.2693017029538376e-47
Gran,CPVL,4.548613455038481e-51,-0.4046335505482238,0.226,0.524,7.173163418595684e-47
Gran,JMJD1C,4.594229474932494e-51,0.46146423839762896,0.773,0.511,7.245099881968543e-47
Gran,FOXP1,1.252869006416969e-50,0.3949848906631137,0.763,0.509,1.97577442311956e-46
Gran,MX2,1.7514465158909483e-50,0.2856417838875025,0.4,0.125,2.7620311555600255e-46
Gran,CD48,2.7303772928878804e-50,-0.4001237634891378,0.251,0.552,4.305804990884187e-46
Gran,S100A9,4.490125499153395e-50,-0.5467333661203839,0.637,0.971,7.080927912164905e-46
Gran,TRGC1,4.957861271180068e-50,0.2802201166102426,0.338,0.086,7.818547224650966e-46
Gran,ACSM3,5.27433963482051e-50,0.28175998881177156,0.255,0.042,8.317633604111943e-46
Gran,HBA2,6.546240661186788e-50,0.3060914525949286,0.199,0.016,1.0323421522691564e-45
Gran,COTL1,7.125261161756875e-50,-0.25556256594588844,0.825,0.9,1.123653685209059e-45
Gran,MZT2B,7.555857601927826e-50,-0.2916459879529062,0.711,0.832,1.1915587438240182e-45
Gran,SEC61B,1.0311749470000162e-49,-0.2670484263194114,0.744,0.833,1.6261628914190254e-45
Gran,S100A12,1.1060304929776478e-49,-0.480904079266256,0.355,0.657,1.7442100874257505e-45
Gran,TSPO,4.60473156813688e-49,-0.25590013229208886,0.85,0.979,7.26166168295186e-45
Gran,LGALS9,1.6758328020781928e-48,0.33423742875705137,0.602,0.294,2.64278832887731e-44
Gran,SCO2,1.681221716244842e-48,0.4008344122288021,0.561,0.285,2.6512866465181156e-44
Gran,DDX24,2.973877364562979e-48,0.3716865168079616,0.737,0.476,4.689804603915818e-44
Gran,CDKN1B,6.589565271144759e-48,0.2914154500022001,0.415,0.145,1.0391744432595284e-43
Gran,AC026979.2,3.0444600800213477e-47,0.26719678867451757,0.32,0.083,4.801113546193665e-43
Gran,CLEC2B,1.0982596254340571e-46,0.3638673128416763,0.649,0.366,1.7319554293095083e-42
Gran,PPP1R15B,3.6361056604049215e-46,0.3836693308971693,0.515,0.241,5.734138626458561e-42
Gran,EIF4A2,2.0081106851125707e-45,0.34500133420601986,0.742,0.468,3.166790550422524e-41
Gran,NDUFC2,2.0727562652655545e-45,-0.32640622761957316,0.582,0.723,3.2687366303237796e-41
Gran,MFSD1,2.7094717064296626e-45,0.34148963067514637,0.685,0.383,4.272836881039578e-41
Gran,PRELID1,2.713859090146223e-45,-0.33812525476956856,0.598,0.724,4.2797557851605936e-41
Gran,MIR181A1HG,2.917841107030006e-45,0.47141964876819525,0.409,0.166,4.601435425786319e-41
Gran,TMPO,6.400564224235735e-45,-0.4063967082752333,0.365,0.597,1.0093689781619755e-40
Gran,DNAJC15,2.1831200860980865e-44,-0.37099145674333467,0.332,0.549,3.4427803757766824e-40
Gran,GOLGA7,2.474839696833452e-44,0.2979461044656243,0.483,0.206,3.902822201906354e-40
Gran,DUSP6,3.321589944386009e-44,0.40301057285853054,0.503,0.227,5.238147342296736e-40
Gran,PLP2,3.803285057224072e-44,-0.36388228529964695,0.504,0.68,5.997780535242361e-40
Gran,BST2,1.1162116842002046e-43,0.3323725466839581,0.741,0.604,1.7602658259837226e-39
Gran,IFITM2,1.5315154090876022e-43,0.34454145217355225,0.678,0.405,2.4151998001311488e-39
Gran,PSMA7,2.3831836408025915e-43,-0.2584089920537118,0.763,0.879,3.7582806015456865e-39
Gran,AAK1,2.4624371596745585e-43,0.3185834681986421,0.671,0.376,3.8832634008067785e-39
Gran,TMEM30A,2.6116503409555855e-43,0.3058858633818209,0.564,0.272,4.1185725876869585e-39
Gran,STAT2,4.076303881604238e-43,0.257522381507328,0.425,0.154,6.428331221289884e-39
Gran,PCLAF,5.055368140619693e-43,-0.419512652515857,0.163,0.417,7.972315557757257e-39
Gran,NDUFB8,5.2136610102089245e-43,-0.32979872607238336,0.52,0.678,8.221943413099474e-39
Gran,PIM3,7.0939686063280706e-43,0.32519389560962586,0.505,0.236,1.1187188492179368e-38
Gran,ZFAS1,1.2456055195561068e-42,0.2530804164697804,0.904,0.793,1.9643199043399803e-38
Gran,SLC25A5,3.2968594334032574e-42,-0.2988234388429103,0.656,0.746,5.199147326476937e-38
Gran,IFI16,4.293987360863278e-42,0.3179132637258665,0.576,0.282,6.77161806808139e-38
Gran,DDX60L,6.13475630919901e-42,0.2564221448035861,0.366,0.12,9.67451069960684e-38
Gran,ADGRE5,7.571303640761854e-42,0.34819330917729596,0.682,0.417,1.1939945841481443e-37
Gran,CD4,1.9638032131230508e-41,0.2581369084243619,0.405,0.148,3.096917667095051e-37
Gran,HLA-DPA1,2.771494649584592e-41,-0.40998416771017154,0.417,0.688,4.370647062394901e-37
Gran,LSM4,5.047383023184318e-41,-0.3578278006506223,0.384,0.577,7.959723027561668e-37
Gran,MTRNR2L8,1.2208293602405019e-40,0.30813098348154866,0.45,0.196,1.9252479010992716e-36
Gran,GLS,1.493149590421243e-40,0.32407483454365116,0.457,0.202,2.3546969040943e-36
Gran,NRGN,1.5323858274444667e-40,-0.3633817687197993,0.226,0.467,2.416572449879924e-36
Gran,CHD7,1.6350269961399294e-40,0.25522595467788095,0.239,0.051,2.5784375729126688e-36
Gran,SPTLC2,2.626212986629888e-40,0.3148170974396874,0.569,0.308,4.141537879915333e-36
Gran,CDK6,2.9443206427605765e-40,0.3296313922611662,0.43,0.183,4.643193653633429e-36
Gran,AREG,3.453868973752268e-40,-0.6073049221241049,0.162,0.379,5.446751371607327e-36
Gran,DDX3Y,7.382677735326505e-40,0.25422890706754614,0.377,0.128,1.1642482788609898e-35
Gran,SMIM25,8.41471980915103e-40,0.3299628031982732,0.33,0.11,1.3270013139031175e-35
Gran,MARC1,1.1642890193327901e-39,0.2732323344824562,0.409,0.162,1.83608378348781e-35
Gran,SRGAP2,1.7316768429754013e-39,0.26870696457131493,0.441,0.181,2.7308543813722077e-35
Gran,HSPA5,1.7923657889030104e-39,0.31534917324112044,0.876,0.729,2.8265608491000477e-35
Gran,EVI2A,2.606957955410802e-39,0.31171278814776154,0.604,0.328,4.111172695682835e-35
Gran,MT-ND6,6.412985896152504e-39,-0.3151913542739061,0.172,0.403,1.0113278758232499e-34
Gran,TUBA1B,7.952478466755099e-39,-0.3567367443183074,0.728,0.794,1.2541058542072791e-34
Gran,RNF213,8.05665671037541e-39,0.3209410507841576,0.554,0.278,1.270534763226202e-34
Gran,HIST3H2A,1.1037777355944554e-38,0.26658807835732545,0.265,0.07,1.7406574890324561e-34
Gran,ARL2,1.1848213632124215e-38,0.2543326525312777,0.435,0.179,1.8684632897859887e-34
Gran,SNHG25,1.3218551949771184e-38,0.2748651139833855,0.484,0.235,2.0845656424789155e-34
Gran,MKI67,1.7863718056760712e-38,-0.39712737045061547,0.16,0.422,2.817108337551164e-34
Gran,ZNF503,2.2697259324509196e-38,0.30058633996202266,0.371,0.145,3.5793577954751e-34
Gran,DNAJB1,3.0618811740679723e-38,0.3008442214244793,0.469,0.216,4.828586611505192e-34
Gran,MRPL33,3.267668638041981e-38,0.35366263472810355,0.681,0.531,5.153113442192204e-34
Gran,CD52,3.659307144118677e-38,-0.40364426953330657,0.179,0.408,5.770727366275154e-34
Gran,GLUL,5.190132635634891e-38,0.33407964356403974,0.704,0.446,8.184839166396223e-34
Gran,STAT1,5.277140427198759e-38,0.2622810843282352,0.445,0.185,8.322050453692442e-34
Gran,PADI4,8.41078931192934e-38,-0.32679497888168313,0.089,0.299,1.3263814744912568e-33
Gran,MT1H,1.2275379433114641e-37,0.27936644647144837,0.12,0,1.935827336602179e-33
Gran,CHD2,2.2762018742112706e-37,0.3393777026841215,0.645,0.403,3.589570355631174e-33
Gran,CAVIN3,2.365215797462339e-37,0.3001077397256439,0.359,0.136,3.7299453125981084e-33
Gran,LIMD2,2.4296059250991525e-37,0.3005952680157934,0.697,0.429,3.8314885438813636e-33
Gran,CD74,3.729600126539704e-37,-0.31811833174496185,0.834,0.954,5.881579399553113e-33
Gran,FDFT1,1.4894421659942818e-36,0.2925602095082785,0.495,0.257,2.3488502957729823e-32
Gran,HIPK1,3.84597182773533e-36,0.3288014577739788,0.637,0.371,6.065097572338616e-32
Gran,PRTN3,4.585531352072306e-36,-0.5469035814285498,0.082,0.275,7.231382942218027e-32
Gran,YBX3,8.402478154034785e-36,0.32335677236382454,0.788,0.587,1.3250708048912856e-31
Gran,FAM53C,9.89345926245389e-36,0.26619162371059857,0.368,0.145,1.5601985256889784e-31
Gran,CYCS,1.0116010757092462e-35,0.30808264094888127,0.682,0.458,1.5952948963934812e-31
Gran,PTPRC,1.6307258941264119e-35,0.2517810481481493,0.91,0.793,2.5716547350373513e-31
Gran,ADAM17,1.9543306418371273e-35,0.27891191600678267,0.523,0.261,3.0819794221771497e-31
Gran,AZU1,3.861116818568235e-35,0.34646715488896707,0.802,0.697,6.088981222882107e-31
Gran,SNRPF,4.653658530974052e-35,-0.28676374652980674,0.577,0.718,7.33881950334608e-31
Gran,CYLD,5.161690770413792e-35,0.3246333525183526,0.553,0.301,8.13998634494255e-31
Gran,RNF19A,5.188687436420104e-35,0.29618825264230364,0.53,0.276,8.182560087234503e-31
Gran,DMXL2,8.533678615125323e-35,0.27176384329938413,0.493,0.229,1.3457611176052635e-30
Gran,GPBP1,2.028553017465107e-34,0.3089646383159006,0.642,0.382,3.199028108542474e-30
Gran,KAT6A,2.4842020317629426e-34,0.3412211147838825,0.539,0.295,3.91758660409016e-30
Gran,S100A6,2.90348010954597e-34,-0.30744922955360066,0.815,0.993,4.5787881327539945e-30
Gran,HEBP2,9.031060669504418e-34,-0.3006817729420894,0.552,0.673,1.4241982675808468e-29
Gran,RPS4Y1,1.5591764456025994e-33,0.35157426380172285,0.627,0.321,2.4588212547152992e-29
Gran,AC103591.3,1.7344027591756335e-33,0.45248558099115344,0.524,0.338,2.735153151219974e-29
Gran,BCL6,2.052093767189338e-33,0.34568873524619403,0.419,0.212,3.236151870857586e-29
Gran,PSMB3,2.7409500152860582e-33,-0.254483477300402,0.665,0.762,4.322478174106114e-29
Gran,NMI,3.8331310677541374e-33,0.2514018166354577,0.487,0.238,6.044847693848275e-29
Gran,ZMYM2,4.509807457363067e-33,0.3028825093436126,0.468,0.235,7.111966360261557e-29
Gran,YTHDC1,8.225815275317731e-33,0.31198941115209655,0.646,0.408,1.2972110689176063e-28
Gran,CITED2,9.822796946225228e-33,0.4213871170257359,0.506,0.298,1.5490550784197185e-28
Gran,AC091271.1,1.540184951282855e-32,0.2581768094652964,0.309,0.113,2.4288716681730626e-28
Gran,CCL3,4.688693069739207e-32,0.27460262060528995,0.385,0.162,7.39406897097873e-28
Gran,ARRDC3,4.8171856062120333e-32,0.2795670657109222,0.526,0.284,7.5967017009963765e-28
Gran,GIHCG,7.350832658239255e-32,0.3341600522721824,0.586,0.374,1.1592263102043304e-27
Gran,AFF4,8.538033861621095e-32,0.28356088529391216,0.589,0.34,1.3464479399776466e-27
Gran,SQSTM1,1.0037476350095617e-31,0.2756232526597816,0.698,0.437,1.5829100204100788e-27
Gran,FYB1,1.0128634564768202e-31,0.27618148815030963,0.639,0.358,1.5972856708639454e-27
